"r","theo","border","trans","iso"
0,0,0,0,0
1.27392578125,5.0984495504999,0,0,0
2.5478515625,20.3937982019996,144.250253351815,144.744261068774,48.2480870229246
3.82177734375,45.8860459544991,144.250253351815,144.744261068774,48.2480870229246
5.095703125,81.5751928079984,144.744261068774,144.744261068774,48.2480870229246
6.36962890625,127.461238762498,144.744261068774,144.744261068774,48.2480870229246
7.6435546875,183.544183817996,145.241664027773,144.744261068774,48.2480870229246
8.91748046875,249.824027974495,145.241664027773,144.744261068774,48.2480870229246
10.19140625,326.300771231994,145.241664027773,144.744261068774,48.2480870229246
11.46533203125,412.974413590492,145.241664027773,144.744261068774,48.2480870229246
12.7392578125,509.84495504999,145.241664027773,144.744261068774,48.2480870229246
14.01318359375,616.912395610488,145.241664027773,144.744261068774,48.2480870229246
15.287109375,734.176735271986,145.241664027773,144.744261068774,48.2480870229246
16.56103515625,861.637974034484,145.742497352007,144.744261068774,48.2480870229246
17.8349609375,999.296111897981,145.742497352007,144.744261068774,48.2480870229246
19.10888671875,1147.15114886248,146.754598028062,144.744261068774,48.2480870229246
20.3828125,1305.20308492798,293.509196056124,291.914198285801,192.992348091698
21.65673828125,1473.45192009447,293.509196056124,291.914198285801,192.992348091698
22.9306640625,1651.89765436197,293.509196056124,291.914198285801,192.992348091698
24.20458984375,1840.54028773047,441.797814272633,439.084135502828,337.736609160472
25.478515625,2039.37982019996,741.496916352314,731.986149857949,627.225131298019
26.75244140625,2248.41625177046,892.929385184829,879.706208325299,771.969392366793
28.0263671875,2467.64958244195,1041.7509493823,1026.19422923677,916.713653435566
29.30029296875,2697.07981221445,1339.39407777724,1321.08422492115,1206.20217557311
30.57421875,2936.70694108794,1488.21564197472,1467.57224583262,1350.94643664189
31.84814453125,3186.53096906244,1637.03720617219,1614.74218304965,1495.69069771066
33.1220703125,3446.55189613793,1792.16922538863,1761.19319022721,1640.43495877943
34.39599609375,3716.76972231443,1792.16922538863,1761.19319022721,1640.43495877943
