"r","theo","border"
234.71419278847,173072.702694926,206164.279886577
238.067252685448,178052.958017372,212170.286608632
241.420312582426,183103.855259285,218293.191080822
244.773372479404,188225.394420666,224399.002969659
248.126432376383,193417.575501514,230360.833451144
251.479492273361,198680.398501829,236606.655431483
254.832552170339,204013.863421611,243132.492077107
258.185612067317,209417.970260861,249625.474306007
261.538671964295,214892.719019578,256032.376101747
264.891731861273,220438.109697762,262679.995871778
268.244791758251,226054.142295414,268925.649185245
271.59785165523,231740.816812533,275557.084488319
274.950911552208,237498.133249119,282422.093783562
278.303971449186,243326.091605173,289270.274395771
281.657031346164,249224.691880694,296141.832569058
285.010091243142,255193.934075682,302951.190349117
288.36315114012,261233.818190138,309769.492954911
291.716211037098,267344.344224061,316726.328191457
295.069270934077,273525.512177451,324102.341680986
298.422330831055,279777.322050309,331791.431287189
301.775390728033,286099.773842633,339159.015099002
305.128450625011,292492.867554426,346679.240203836
308.481510521989,298956.603185685,354234.914133142
311.834570418967,305490.980736412,361727.707748387
315.187630315945,312096.000206606,369582.967652826
318.540690212924,318771.661596267,377490.619845479
321.893750109902,325517.964905396,385051.335238442
325.24681000688,332334.910133992,393187.283589919
328.599869903858,339222.497282056,401248.352869426
331.952929800836,346180.726349587,409233.21131035
335.305989697814,353209.597336585,417532.674890279
338.659049594792,360309.11024305,425511.54834638
342.012109491771,367479.265068982,433823.687881779
345.365169388749,374720.061814382,442348.699854349
348.718229285727,382031.50047925,450860.278879111
352.071289182705,389413.581063584,459344.600050769
355.424349079683,396866.303567386,468602.475119348
358.777408976661,404389.667990656,477445.878320954
362.130468873639,411983.674333392,486362.423769904
365.483528770618,419648.322595596,495175.946281118
368.836588667596,427383.612777267,504327.603534628
372.189648564574,435189.544878406,513787.672575405
375.542708461552,443066.118899012,522994.599862299
378.89576835853,451013.334839085,532198.976412004
382.248828255508,459031.192698625,541135.637515888
385.601888152486,467119.692477633,550604.464425906
388.954948049465,475278.834176108,560295.883537913
392.308007946443,483508.61779405,570081.224832296
395.661067843421,491809.04333146,579492.580347165
399.014127740399,500180.110788337,589214.414952407
402.367187637377,508621.820164682,599254.319502643
405.720247534355,517134.171460493,609257.740551971
409.073307431333,525717.164675772,619379.976194393
412.426367328312,534370.799810519,630119.339792975
415.77942722529,543095.076864732,640595.839390349
419.132487122268,551889.995838413,650821.697431515
422.485547019246,560755.556731561,660826.748570662
425.838606916224,569691.759544177,670778.161856865
429.191666813202,578698.60427626,681262.475945817
432.54472671018,587776.09092781,691698.923454465
435.897786607159,596924.219498828,702526.625091446
439.250846504137,606142.989989313,713287.601757431
442.603906401115,615432.402399265,724084.946796547
445.956966298093,624792.456728684,734742.589400205
449.310026195071,634223.152977571,745953.346296802
452.663086092049,643724.491145925,757751.442780736
456.016145989027,653296.471233747,768522.939875474
459.369205886006,662939.093241035,779861.416779795
462.722265782984,672652.357167791,791507.956128773
466.075325679962,682436.263014015,802822.118672008
469.42838557694,692290.810779706,814886.869837696
472.781445473918,702216.000464864,826810.945615854
476.134505370896,712211.832069489,837965.823963627
479.487565267874,722278.305593582,849787.511402138
482.840625164853,732415.421037141,861799.736373859
486.193685061831,742623.178400169,874141.675897753
489.546744958809,752901.577682663,886123.15055673
492.899804855787,763250.618884625,898719.221935081
496.252864752765,773670.302006055,911509.946387637
499.605924649743,784160.627046951,923675.948289259
502.958984546721,794721.594007315,936348.992316565
506.3120444437,805353.202887146,948679.422723324
509.665104340678,816055.453686445,961118.646661256
513.018164237656,826828.34640521,974637.103216719
516.371224134634,837671.881043444,987304.789338986
519.724284031612,848586.057601144,999943.6564765
523.07734392859,859570.876078312,1013167.52697125
526.430403825568,870626.336474947,1025750.66467418
529.783463722547,881752.438791049,1039003.44583322
533.136523619525,892949.183026619,1051866.17032805
536.489583516503,904216.569181656,1065085.57391567
539.842643413481,915554.597256161,1079487.80755347
543.195703310459,926963.267250133,1093176.56428269
546.548763207437,938442.579163571,1106639.21320095
549.901823104415,949992.532996478,1120306.46554231
553.254883001394,961613.128748851,1134010.52428741
556.607942898372,973304.366420692,1148135.56045249
559.96100279535,985066.246012,1161889.21121254
563.314062692328,996898.767522776,1176176.49079628
566.667122589306,1008801.93095302,1190327.58854871
570.020182486284,1020775.73630273,1205491.89417741
573.373242383262,1032820.18357191,1219884.73558776
576.726302280241,1044935.27276055,1234244.35965769
580.079362177219,1057121.00386866,1249436.01007736
583.432422074197,1069377.37689624,1264138.75209508
586.785481971175,1081704.39184329,1278348.07383333
590.138541868153,1094102.0487098,1293020.07682869
593.491601765131,1106570.34749579,1308148.91533819
596.844661662109,1119109.28820123,1322012.802207
600.197721559088,1131718.87082615,1337367.15645015
603.550781456066,1144399.09537053,1352468.95277733
606.903841353044,1157149.96183438,1367442.55051306
610.256901250022,1169971.4702177,1382731.68615407
613.609961147,1182863.62052049,1397492.57526089
616.963021043978,1195826.41274274,1412855.14319494
620.316080940956,1208859.84688446,1428030.64729774
623.669140837935,1221963.92294565,1442839.22222504
627.022200734913,1235138.6409263,1458821.01474936
630.375260631891,1248384.00082642,1474652.60637864
633.728320528869,1261700.00264601,1490161.42472937
637.081380425847,1275086.64638507,1506763.62106396
640.434440322825,1288543.93204359,1522712.63269962
643.787500219803,1302071.85962158,1538855.8979816
647.140560116782,1315670.42911904,1555178.84952116
650.49362001376,1329339.64053597,1571901.90619138
653.846679910738,1343079.49387236,1587942.13578384
657.199739807716,1356889.98912822,1603988.16695317
660.552799704694,1370771.12630355,1619671.55063165
663.905859601672,1384722.90539835,1636015.48284533
667.25891949865,1398745.32641261,1652029.01809722
670.611979395629,1412838.38934634,1668319.57569433
673.965039292607,1427002.09419954,1684381.7869675
677.318099189585,1441236.4409722,1700106.38757848
680.671159086563,1455541.42966433,1717074.60773385
684.024218983541,1469917.06027593,1735017.03261003
687.377278880519,1484363.332807,1751483.84623885
690.730338777497,1498880.24725753,1769937.05438088
694.083398674476,1513467.80362753,1786689.68623555
697.436458571454,1528126.001917,1804055.76596978
700.789518468432,1542854.84212593,1820824.91099275
704.14257836541,1557654.32425434,1837638.12792579
707.495638262388,1572524.44830221,1855438.90182487
710.848698159366,1587465.21426955,1872812.72155695
714.201758056344,1602476.62215635,1890245.05618868
717.554817953323,1617558.67196262,1907917.85435457
720.907877850301,1632711.36368836,1925080.82686695
724.260937747279,1647934.69733357,1942492.90891903
727.613997644257,1663228.67289824,1960743.35490415
730.967057541235,1678593.29038238,1978820.23916033
734.320117438213,1694028.54978599,1997296.0533627
737.673177335191,1709534.45110907,2015062.88865226
741.02623723217,1725110.99435161,2032798.38781762
744.379297129148,1740758.17951362,2051653.88216513
747.732357026126,1756476.0065951,2068833.368093
751.085416923104,1772264.47559605,2087256.40254316
754.438476820082,1788123.58651646,2107251.48425379
757.79153671706,1804053.33935634,2126340.93941304
761.144596614038,1820053.73411569,2145132.153248
764.497656511017,1836124.7707945,2163546.74017778
767.850716407995,1852266.44939278,2181988.5175714
771.203776304973,1868478.76991053,2200692.42693466
774.556836201951,1884761.73234775,2220059.89153473
777.909896098929,1901115.33670443,2238437.56711858
781.262955995907,1917539.58298058,2256380.22259833
784.616015892885,1934034.4711762,2275815.70662075
787.969075789864,1950600.00129129,2295635.31017895
791.322135686842,1967236.17332584,2315765.88225429
794.67519558382,1983942.98727986,2335589.25302036
798.028255480798,2000720.44315335,2354303.87664687
801.381315377776,2017568.5409463,2373747.19874693
804.734375274754,2034487.28065873,2394237.25690492
808.087435171732,2051476.66229062,2413954.503998
811.440495068711,2068536.68584197,2433296.24745483
814.793554965689,2085667.3513128,2453151.86411003
818.146614862667,2102868.65870309,2474162.01627161
821.499674759645,2120140.60801285,2494195.92353683
824.852734656623,2137483.19924207,2513497.16181611
828.205794553601,2154896.43239077,2533261.22955466
831.558854450579,2172380.30745893,2554754.47697594
834.911914347558,2189934.82444656,2575167.31877107
838.264974244536,2207559.98335365,2595648.29770003
841.618034141514,2225255.78418022,2618323.21239723
844.971094038492,2243022.22692625,2639284.49495293
848.32415393547,2260859.31159174,2659644.83333054
851.677213832448,2278767.03817671,2680463.04231665
855.030273729426,2296745.40668114,2701144.58697437
858.383333626405,2314794.41710504,2722340.57657942
861.736393523383,2332914.06944841,2742133.56163276
865.089453420361,2351104.36371124,2763547.48688797
868.442513317339,2369365.29989354,2785344.34812422
871.795573214317,2387696.87799531,2806822.81181062
875.148633111295,2406099.09801655,2829127.03104145
878.501693008273,2424571.95995725,2848840.00520144
881.854752905252,2443115.46381742,2870384.34126358
885.20781280223,2461729.60959706,2892103.96549802
888.560872699208,2480414.39729616,2913713.0342243
891.913932596186,2499169.82691474,2937092.23757212
895.266992493164,2517995.89845278,2959826.23533709
898.620052390142,2536892.61191028,2981046.12524752
901.97311228712,2555859.96728726,3004197.94978557
905.326172184099,2574897.9645837,3026476.12350556
908.679232081077,2594006.60379961,3048521.48575622
912.032291978055,2613185.88493499,3071142.14586266
915.385351875033,2632435.80798983,3092196.46455649
918.738411772011,2651756.37296414,3114276.25805154
922.091471668989,2671147.57985792,3137789.82657555
925.444531565967,2690609.42867117,3159584.87031397
928.797591462946,2710141.91940388,3182751.24964072
932.150651359924,2729745.05205606,3206636.12391056
935.503711256902,2749418.82662771,3229805.47943511
938.85677115388,2769163.24311882,3253220.9397897
942.209831050858,2788978.3015294,3277891.99803499
945.562890947836,2808864.00185945,3301338.21496372
948.915950844814,2828820.34410897,3323342.14722071
952.269010741793,2848847.32827796,3345982.27436569
955.622070638771,2868944.95436641,3369705.23754338
958.975130535749,2889113.22237433,3392193.12538161
962.328190432727,2909352.13230171,3416102.91241798
965.681250329705,2929661.68414857,3438652.56036445
969.034310226683,2950041.87791489,3463762.885501
972.387370123661,2970492.71360068,3486374.52617664
975.74043002064,2991014.19120593,3510738.46893741
979.093489917618,3011606.31073065,3538455.41518081
982.446549814596,3032269.07217484,3560717.69987924
985.799609711574,3053002.4755385,3585777.71516599
989.152669608552,3073806.52082163,3609691.23780385
992.50572950553,3094681.20802422,3633752.4583914
995.858789402508,3115626.53714628,3659709.74022685
999.211849299487,3136642.50818781,3686791.61581952
1002.56490919646,3157729.1211488,3711429.89581029
1005.91796909344,3178886.37602926,3736387.39321933
1009.27102899042,3200114.27282919,3759842.56164393
1012.6240888874,3221412.81154858,3784457.8203983
1015.97714878438,3242781.99218745,3807529.46646124
1019.33020868136,3264221.81474578,3832364.15363002
1022.68326857833,3285732.27922358,3858002.26011204
1026.03632847531,3307313.38562084,3883767.30419266
1029.38938837229,3328965.13393757,3908485.47897197
1032.74244826927,3350687.52417377,3933668.8647888
1036.09550816625,3372480.55632944,3959218.19529053
1039.44856806322,3394344.23040458,3982994.0281708
1042.8016279602,3416278.54639918,4009054.3647626
1046.15468785718,3438283.50431325,4037689.15963666
1049.50774775416,3460359.10414678,4066500.68833087
1052.86080765114,3482505.34589979,4091690.04098768
1056.21386754812,3504722.22957226,4117879.2189825
1059.56692744509,3527009.7551642,4145794.51594686
1062.91998734207,3549367.9226756,4173615.75183314
1066.27304723905,3571796.73210648,4200477.18401067
1069.62610713603,3594296.18345682,4226227.49486936
1072.97916703301,3616866.27672662,4251427.72807089
1076.33222692998,3639507.0119159,4275601.54177502
1079.68528682696,3662218.38902464,4305049.2159231
1083.03834672394,3685000.40805285,4332055.50608439
1086.39140662092,3707853.06900053,4359249.63130051
1089.7444665179,3730776.37186767,4384736.09530523
1093.09752641487,3753770.31665429,4411782.99795456
1096.45058631185,3776834.90336036,4439517.95229296
1099.80364620883,3799970.13198591,4466793.8744632
1103.15670610581,3823176.00253092,4495372.68823119
1106.50976600279,3846452.5149954,4523557.11565045
1109.86282589977,3869799.66937935,4550551.21512679
1113.21588579674,3893217.46568277,4577678.28480213
1116.56894569372,3916705.90390565,4606269.23679981
1119.9220055907,3940264.984048,4636568.75158622
1123.27506548768,3963894.70610982,4665216.42819377
1126.62812538466,3987595.0700911,4694263.95835811
1129.98118528163,4011366.07599186,4722909.96511286
1133.33424517861,4035207.72381208,4753039.33174648
1136.68730507559,4059120.01355176,4784618.55911734
1140.04036497257,4083102.94521092,4813411.36203017
1143.39342486955,4107156.51878954,4843184.11083501
1146.74648476652,4131280.73428763,4874022.60557399
1150.0995446635,4155475.59170518,4903376.83052686
1153.45260456048,4179741.09104221,4931329.41099216
1156.80566445746,4204077.2322987,4960787.89275629
1160.15872435444,4228484.01547465,4993766.85446547
1163.51178425142,4252961.44057008,5021522.38254928
1166.86484414839,4277509.50758497,5051534.94252565
1170.21790404537,4302128.21651933,5080905.86707373
1173.57096394235,4326817.56737316,5109892.68768983
1176.92402383933,4351577.56014645,5138961.2361795
1180.27708373631,4376408.19483922,5169037.31125324
1183.63014363328,4401309.47145145,5201056.8933793
1186.98320353026,4426281.38998314,5225774.77496498
1190.33626342724,4451323.95043431,5255627.7896916
1193.68932332422,4476437.15280494,5286140.82375077
1197.0423832212,4501620.99709504,5316519.71798882
1200.39544311818,4526875.4833046,5347434.73388835
1203.74850301515,4552200.61143363,5374216.71074375
1207.10156291213,4577596.38148213,5405353.30812967
1210.45462280911,4603062.7934501,5434115.09716561
1213.80768270609,4628599.84733754,5464469.98340781
1217.16074260307,4654207.54314444,5495358.02092555
1220.51380250004,4679885.88087081,5527546.92028942
1223.86686239702,4705634.86051665,5559119.9386788
1227.219922294,4731454.48208195,5590735.59669455
1230.57298219098,4757344.74556672,5620184.77131173
1233.92604208796,4783305.65097096,5653057.76254929
1237.27910198493,4809337.19829467,5684645.78227303
1240.63216188191,4835439.38753784,5715369.52463012
1243.98522177889,4861612.21870048,5745700.77937275
1247.33828167587,4887855.69178259,5779005.75703733
1250.69134157285,4914169.80678417,5809318.51150793
1254.04440146983,4940554.56370521,5841061.44953651
1257.3974613668,4967009.96254572,5871087.52493452
1260.75052126378,4993536.0033057,5900489.43680811
1264.10358116076,5020132.68598514,5935790.0307851
1267.45664105774,5046800.01058405,5965650.44673615
1270.80970095472,5073537.97710243,5995327.51070155
1274.16276085169,5100346.58554028,6028347.29664851
1277.51582074867,5127225.83589759,6064963.24442135
1280.86888064565,5154175.72817437,6096816.02229834
1284.22194054263,5181196.26237062,6127536.96102812
1287.57500043961,5208287.43848634,6158776.05208097
1290.92806033659,5235449.25652152,6195464.09111516
1294.28112023356,5262681.71647617,6226692.71199377
1297.63418013054,5289984.81835029,6257296.3638494
1300.98724002752,5317358.56214388,6287080.28867415
1304.3402999245,5344802.94785693,6318982.77936822
1307.69335982148,5372317.97548945,6352997.99942981
1311.04641971845,5399903.64504144,6385395.52681471
1314.39947961543,5427559.95651289,6417790.14451224
1317.75253951241,5455286.90990381,6449409.09213152
1321.10559940939,5483084.5052142,6480408.56229355
1324.45865930637,5510952.74244406,6513244.95218407
1327.81171920334,5538891.62159338,6545398.89481821
1331.16477910032,5566901.14266217,6578208.55674295
1334.5178389973,5594981.30565043,6611510.19115303
1337.87089889428,5623132.11055816,6644791.36211568
1341.22395879126,5651353.55738535,6678625.80042556
1344.57701868824,5679645.64613201,6711759.84818455
1347.93007858521,5708008.37679814,6744599.87606387
1351.28313848219,5736441.74938373,6777508.14749259
1354.63619837917,5764945.7638888,6811224.84922481
1357.98925827615,5793520.42031333,6841440.18882725
1361.34231817313,5822165.71865732,6875921.21091681
1364.6953780701,5850881.65892079,6909804.37283367
1368.04843796708,5879668.24110372,6940827.01422287
1371.40149786406,5908525.46520612,6973684.96233446
1374.75455776104,5937453.33122799,7011037.77718663
1378.10761765802,5966451.83916932,7045984.63214568
1381.46067755499,5995520.98903012,7082322.33331646
1384.81373745197,6024660.78081039,7117980.09061038
1388.16679734895,6053871.21451012,7150889.41696888
1391.51985724593,6083152.29012933,7187494.69616896
1394.87291714291,6112504.007668,7222997.96476383
1398.22597703989,6141926.36712613,7262147.74680737
1401.57903693686,6171419.36850374,7297885.11325798
1404.93209683384,6200983.01180081,7335912.92085754
1408.28515673082,6230617.29701735,7374389.82965556
1411.6382166278,6260322.22415336,7405293.56423834
1414.99127652478,6290097.79320883,7437836.54126725
1418.34433642175,6319944.00418377,7475664.05897591
1421.69739631873,6349860.85707818,7507026.44151434
1425.05045621571,6379848.35189206,7541749.25201745
1428.40351611269,6409906.4886254,7578951.18953695
1431.75657600967,6440035.26727821,7610506.04840865
1435.10963590665,6470234.68785049,7643626.85224173
1438.46269580362,6500504.75034223,7678931.87306834
1441.8157557006,6530845.45475345,7714219.11819125
1445.16881559758,6561256.80108413,7749434.63682442
1448.52187549456,6591738.78933427,7784994.82983981
1451.87493539154,6622291.41950389,7823717.63928786
1455.22799528851,6652914.69159297,7856372.1686343
1458.58105518549,6683608.60560152,7895660.48517717
1461.93411508247,6714373.16152954,7931823.55854283
1465.28717497945,6745208.35937702,7967021.61137339
1468.64023487643,6776114.19914397,7994954.11684592
1471.9932947734,6807090.68083039,8033848.64795017
1475.34635467038,6838137.80443628,8065150.86072617
1478.69941456736,6869255.56996163,8099741.54900762
1482.05247446434,6900443.97740645,8133964.59692381
1485.40553436132,6931703.02677074,8169677.51560092
1488.7585942583,6963032.71805449,8204666.20008309
1492.11165415527,6994433.05125771,8242942.30888268
1495.46471405225,7025904.0263804,8279098.10045375
1498.81777394923,7057445.64342256,8314354.36437942
1502.17083384621,7089057.90238419,8352900.91831296
1505.52389374319,7120740.80326528,8390265.20023553
1508.87695364016,7152494.34606584,8425896.57124498
1512.23001353714,7184318.53078586,8462332.38439466
1515.58307343412,7216213.35742535,8495306.94185904
1518.9361333311,7248178.82598432,8528439.6815836
1522.28919322808,7280214.93646274,8567100.66623675
1525.64225312506,7312321.68886064,8602583.7445554
1528.99531302203,7344499.083178,8643418.7932217
1532.34837291901,7376747.11941483,8694070.29923045
1535.70143281599,7409065.79757113,8732007.35236633
1539.05449271297,7441455.1176469,8769765.72753964
1542.40755260995,7473915.07964213,8815336.47944531
1545.76061250692,7506445.68355683,8857864.44191273
1549.1136724039,7539046.92939099,8891552.17552865
1552.46673230088,7571718.81714463,8935659.23675193
1555.81979219786,7604461.34681773,8982299.20278019
1559.17285209484,7637274.5184103,9019912.38869767
1562.52591199181,7670158.33192233,9050999.63791388
1565.87897188879,7703112.78735384,9091793.31095804
1569.23203178577,7736137.88470481,9122978.1517492
1572.58509168275,7769233.62397525,9156459.89743475
1575.93815157973,7802400.00516515,9196883.83126987
1579.29121147671,7835637.02827452,9236894.44630148
1582.64427137368,7868944.69330336,9270931.75419232
1585.99733127066,7902323.00025167,9308042.57715581
1589.35039116764,7935771.94911945,9347382.10219752
1592.70345106462,7969291.53990669,9387458.12844102
1596.0565109616,8002881.7726134,9426498.3834548
1599.40957085857,8036542.64723957,9469830.82920288
1602.76263075555,8070274.16378522,9510047.40596543
1606.11569065253,8104076.32225033,9547634.51969868
1609.46875054951,8137949.12263491,9595223.90231004
1612.82181044649,8171892.56493895,9635920.17840652
1616.17487034346,8205906.64916246,9670969.65438823
1619.52793024044,8239991.37530545,9709843.45506038
1622.88099013742,8274146.74336789,9747912.48967394
1626.2340500344,8308372.75334981,9785679.64476376
1629.58710993138,8342669.40525119,9820415.06756582
1632.94016982836,8377036.69907204,9860029.55007213
1636.29322972533,8411474.63481236,9897648.75429041
1639.64628962231,8445983.21247214,9933447.92919205
1642.99934951929,8480562.43205139,9973675.05211928
1646.35240941627,8515212.29355011,10013860.7729267
1649.70546931325,8549932.7969683,10055572.8535312
1653.05852921022,8584723.94230595,10107691.1546216
1656.4115891072,8619585.72956307,10147337.0308067
1659.76464900418,8654518.15873966,10191206.4925233
1663.11770890116,8689521.22983572,10235725.7373115
1666.47076879814,8724594.94285124,10277281.9280754
1669.82382869512,8759739.29778623,10323244.2524949
1673.17688859209,8794954.29464069,10371617.66492
1676.52994848907,8830239.93341461,10414652.5563495
1679.88300838605,8865596.21410801,10450963.7877166
1683.23606828303,8901023.13672086,10491678.9135022
1686.58912818001,8936520.70125319,10535569.3892624
1689.94218807698,8972088.90770498,10572985.2868338
1693.29524797396,9007727.75607625,10616109.3155114
1696.64830787094,9043437.24636697,10645684.5108704
1700.00136776792,9079217.37857717,10686406.4475865
1703.3544276649,9115068.15270683,10729205.2561704
1706.70748756187,9150989.56875596,10769857.4189444
1710.06054745885,9186981.62672456,10813971.1245348
1713.41360735583,9223044.32661263,10853021.2383792
1716.76666725281,9259177.66842016,10903874.7139951
