"r","theo","border","trans","iso"
0,0,0,0,0
0.9990234375,3.13545972649448,0,0,0
1.998046875,12.5418389059779,0,0,0
2.9970703125,28.2191375384503,0,0,0
3.99609375,50.1673556239116,0,0,0
4.9951171875,78.3864931623619,0,0,0
5.994140625,112.876550153801,0,0,0
6.9931640625,153.637526598229,0,0,0
7.9921875,200.669422495647,0,0,0
8.9912109375,253.972237846053,0,0,0
9.990234375,313.545972649448,0,0,0
10.9892578125,379.390626905832,0,0,0
11.98828125,451.506200615205,0,0,0
12.9873046875,529.892693777567,0,0,0
13.986328125,614.550106392917,0,0,0
14.9853515625,705.478438461257,0,0,0
15.984375,802.677689982586,0,0,0
16.9833984375,906.147860956904,0,0,0
17.982421875,1015.88895138421,0,0,0
18.9814453125,1131.90096126451,0,0,0
19.98046875,1254.18389059779,0,0,0
20.9794921875,1382.73773938406,0,0,0
21.978515625,1517.56250762333,0,0,0
22.9775390625,1658.65819531558,0,0,0
23.9765625,1806.02480246082,0,0,0
24.9755859375,1959.66232905905,0,0,0
25.974609375,2119.57077511027,311.100828995566,284.000697948263,275.748462064252
26.9736328125,2285.75014061447,311.100828995566,284.000697948263,275.748462064252
27.97265625,2458.20042557167,316.511278195489,284.000697948263,275.748462064252
28.9716796875,2636.92162998185,319.287692916502,284.000697948263,275.748462064252
29.970703125,2821.91375384503,319.287692916502,284.000697948263,275.748462064252
30.9697265625,3013.17679716119,644.226495442145,568.001395896526,551.496924128503
31.96875,3210.71075993034,644.226495442145,568.001395896526,551.496924128503
32.9677734375,3414.51564215249,966.339743163218,852.002093844789,827.245386192755
33.966796875,3624.59144382762,966.339743163218,852.002093844789,827.245386192755
34.9658203125,3840.93816495573,966.339743163218,852.002093844789,827.245386192755
35.96484375,4063.55580553684,1288.45299088429,1141.90230224379,1102.99384825701
36.9638671875,4292.44436557094,1299.95703544576,1141.90230224379,1102.99384825701
37.962890625,4527.60384505802,1639.58545011177,1439.57743781283,1309.80519480519
38.9619140625,4769.0342439981,1654.49077238551,1439.57743781283,1309.80519480519
39.9609375,5016.73556239116,1685.12949039265,1439.57743781283,1309.80519480519
40.9599609375,5270.70780023722,1700.87836413464,1439.57743781283,1309.80519480519
41.958984375,5530.95095753626,1733.27604726101,1439.57743781283,1309.80519480519
42.9580078125,5797.46503428829,1906.60365198711,1735.44285704717,1606.03595697885
43.95703125,6070.25003049331,2079.93125671321,2031.3082762815,1964.90854409877
44.9560546875,6349.30594615132,2099.93059572007,2031.3082762815,1964.90854409877
45.955078125,6634.63278126231,2497.95665634675,2329.82615366247,2240.65700616303
46.9541015625,6926.2305358263,3211.65855816011,2920.88050829195,2792.15393029153
47.953125,7224.09920984327,3211.65855816011,2920.88050829195,2792.15393029153
48.9521484375,7528.23880331324,3211.65855816011,2920.88050829195,2792.15393029153
49.951171875,7838.64931623619,3211.65855816011,2920.88050829195,2792.15393029153
50.9501953125,8155.33074861213,3390.08403361345,3224.7026092025,3094.76579336913
51.94921875,8478.28310044107,3784.03335070349,3518.05294372928,3370.51425543338
52.9482421875,8807.50637172299,3784.03335070349,3518.05294372928,3370.51425543338
53.947265625,9143.0005624579,3752.45329819394,3518.05294372928,3370.51425543338
54.9462890625,9484.76567264579,4023.02493074792,4103.93975550455,4090.47735187554
55.9453125,9832.80170228668,4023.02493074792,4103.93975550455,4090.47735187554
56.9443359375,10187.1086513806,4597.74277799763,4708.86669639328,4686.51899103456
57.943359375,10547.6865199274,4840.2655575108,5016.8797870113,5043.2233324561
58.9423828125,10914.5353079273,5421.09742441209,5961.09468111808,5939.56661387031
59.94140625,11287.6550153801,5283.69633761824,5961.09468111808,5939.56661387031
60.9404296875,11667.0456422859,5283.69633761824,5961.09468111808,5939.56661387031
61.939453125,12052.7071886448,5870.77370846471,6572.35987795267,6517.87698434471
62.9384765625,12444.6396544566,7044.92845015765,7496.59324648505,7345.12237053746
63.9375,12842.8430397214,6923.68421052632,7496.59324648505,7345.12237053746
64.9365234375,13247.3173444392,6923.68421052632,7496.59324648505,7345.12237053746
65.935546875,13658.0625686099,7319.32330827068,7802.52114209888,7620.87083260171
66.9345703125,14075.0787122337,7319.32330827068,8110.6342369671,8075.23722916294
67.93359375,14498.3657753105,7517.14285714286,8412.04390258379,8387.01316860251
68.9326171875,14927.9237578402,8999.70255308601,9976.09470241518,9884.2430495635
69.931640625,15363.7526598229,9599.68272329175,10595.1871281199,10469.0141467716
70.9306640625,15805.8524812587,9815.40593055673,10595.1871281199,10469.0141467716
71.9296875,16254.2232221474,9926.94463431305,10595.1871281199,10469.0141467716
72.9287109375,16708.8648824891,10340.5673274094,10920.7405868486,10744.7626088359
73.927734375,17169.7774622838,10877.8014000519,11850.3186622271,11647.3278599393
74.9267578125,17636.9609615314,11049.6348012889,11850.3186622271,11647.3278599393
75.92578125,18110.4153802321,11402.0327928254,12155.4596050548,11923.0763220036
76.9248046875,18590.1407183858,12498.3820998279,13106.1454777569,12794.3908762691
77.923828125,19076.1369759924,12498.3820998279,13106.1454777569,12794.3908762691
78.9228515625,19568.404153052,12650.8013937282,13735.3437752501,13594.9257112149
79.921875,20066.9422495647,13705.7198551935,14690.756169003,14938.0263448907
80.9208984375,20571.7512655303,15434.9329018749,15948.5077931863,16100.0522093087
81.919921875,21082.8312009489,15399.4910352805,16257.4232659057,16443.3330639516
82.9189453125,21600.1820558205,15866.1422787739,16587.104812612,16719.0815260159
83.91796875,22123.803830145,16781.2635484816,17224.597871499,17270.5784501444
84.9169921875,22653.6965239226,17963.0426716141,19161.1083326268,19424.1479968609
85.916015625,23189.8601371532,18435.7543208671,19481.6042232699,19699.8964589252
86.9150390625,23732.2946698367,18917.7958053027,20121.6155058147,20302.1875568666
87.9140625,24281.0001219732,18199.3984962406,20121.6155058147,20302.1875568666
88.9130859375,24835.9764935627,18448.7053249562,20121.6155058147,20302.1875568666
89.912109375,25397.2237846053,18452.1679197995,20121.6155058147,20302.1875568666
90.9111328125,25964.7419951008,19254.4360902256,21721.6185379353,21937.9197506702
91.91015625,26538.5311250493,19805.2277753207,22385.3069409636,22523.2061776004
92.9091796875,27118.5911744507,19805.2277753207,22385.3069409636,22523.2061776004
93.908203125,27704.9221433052,19829.195376501,23381.5242496874,23684.9077279067
94.9072265625,28297.5240316127,20372.4610032544,24053.0178510984,24329.8603391384
95.90625,28896.3968393731,21187.3594433846,24722.4841427313,24960.6705118236
96.9052734375,29501.5405665865,21730.625070138,25370.2919483401,25441.2931156221
97.904296875,30112.955213253,22611.3738892686,25679.2074210595,25717.0415776864
98.9033203125,30730.6407793724,23162.8708133971,26359.3183049764,26423.3092079364
99.90234375,31354.5972649448,25093.1100478469,27713.3591096074,27584.7583124449
100.9013671875,31984.8246699702,26599.1208791209,29723.667817035,29083.1235830741
101.900390625,32621.3229944485,26730.3665413534,30062.1087343652,29425.0493615198
102.8994140625,33264.0922383799,26124.943002668,30732.9634929531,30054.7192876748
103.8984375,33913.1324017643,26124.943002668,30732.9634929531,30054.7192876748
104.8974609375,34568.4434846016,26712.0203735144,31074.6334595397,30330.467749739
105.896484375,35230.0254868919,28044.9747319117,31753.2135640363,30853.5995891958
106.8955078125,35897.8784086353,29422.3609022556,32756.7628422819,31844.5427614945
107.89453125,36572.0022498316,30029.007518797,33722.8933191445,32979.131865928
108.8935546875,37252.3970104809,29495.5768732175,34045.4590336905,33384.9221808063
109.892578125,37939.0626905832,30332.3308270677,36091.1895172797,35529.9737207072
110.8916015625,38631.9992901384,31609.4815987337,37118.7660880342,36738.1757884847
111.890625,39331.2068091467,32248.0569845667,37467.6588572232,37013.924250549
112.8896484375,40036.685247608,31848.9473684211,38162.2949932854,37706.3985599664
113.888671875,40748.4346055222,34123.8721804511,39509.7400147157,38862.5342307196
114.8876953125,41466.4548828895,34123.8721804511,39832.3057292616,39276.7885473437
115.88671875,42190.7460797097,35098.8399570354,41205.2711645821,40657.8568922975
116.8857421875,42921.3081959829,36067.8988380041,41899.4975688578,41320.6665790649
117.884765625,43658.1412317091,36067.8988380041,41899.4975688578,41320.6665790649
118.8837890625,44401.2451868883,36067.8988380041,42254.1932639407,41672.6745497537
119.8828125,45150.6200615205,36729.6951469583,43292.528729012,42693.8783461488
120.8818359375,45906.2658556056,38420.9523809524,44327.6831903237,43726.4935537053
121.880859375,46668.1825691438,39898.6813186813,45297.5333012693,44800.6171385653
122.8798828125,47436.3702021349,41394.7103051747,46668.1241075329,46175.742277451
123.87890625,48210.8287545791,42108.4122069881,47652.5650653003,47286.0582160827
124.8779296875,48991.5582264762,42222.6045112782,48316.3742910589,47947.9763330303
125.876953125,49778.5586178263,42950.5804511278,48634.7199241331,48223.7247950946
126.8759765625,50571.8299286294,43678.5563909774,50346.1381268302,49967.8185181533
127.875,51371.3721588855,44406.5323308271,50688.7331926043,50243.5669802176
128.8740234375,52177.1853085946,45862.4842105263,52094.271415678,51531.3054555534
129.873046875,52989.2693777567,48410.4,53775.39819743,53085.6567653221
130.8720703125,53807.6243663717,48655.5347552555,54473.3122411192,54056.1674383507
131.87109375,54632.2502744398,50141.1999386221,55469.1074681182,54963.5573487536
132.8701171875,55463.1471019608,51626.8651219886,57596.0776156179,57228.0906469452
133.869140625,56300.3148489348,52323.2706766917,58322.4378016886,57966.7007846904
134.8681640625,57143.7535153618,52620,59027.5188614253,58603.9386692839
135.8671875,57993.4631012418,53806.9172932331,59744.0308853366,59223.1082543071
136.8662109375,58849.4436065748,52481.986361252,59744.0308853366,59223.1082543071
