"r","theo","border"
433.75634765625,591073.59619819,658815.691372671
436.62890625,598928.308695363,667652.173605338
439.50146484375,606834.867479647,675937.239927651
442.3740234375,614793.27255104,684565.598645122
445.24658203125,622803.523909544,693207.899062404
448.119140625,630865.621555157,701816.342186278
450.99169921875,638979.565487881,710729.68292995
453.8642578125,647145.355707715,720862.90276145
456.73681640625,655362.992214659,730224.522681718
459.609375,663632.475008713,738502.722827378
462.48193359375,671953.804089877,747052.808701618
465.3544921875,680326.979458151,756516.702265246
468.22705078125,688752.001113535,764789.422975658
471.099609375,697228.869056029,773668.865487808
473.97216796875,705757.583285633,783502.511203383
476.8447265625,714338.143802347,792923.76136357
479.71728515625,722970.550606171,802279.284824258
482.58984375,731654.803697106,812296.669518625
485.46240234375,740390.90307515,821491.984831491
488.3349609375,749178.848740304,830715.367516965
491.20751953125,758018.640692569,840128.329744497
494.080078125,766910.278931943,849241.849865952
496.95263671875,775853.763458428,858940.030677257
499.8251953125,784849.094272023,868999.292764739
502.69775390625,793896.271372727,879789.632747559
505.5703125,802995.294760542,888661.234272051
508.44287109375,812146.164435467,898747.36317893
511.3154296875,821348.880397502,908503.799111773
514.18798828125,830603.442646647,918175.471793971
517.060546875,839909.851182902,928114.352282355
519.93310546875,849268.106006267,938529.162899824
522.8056640625,858678.207116742,949159.306851713
525.67822265625,868140.154514327,959099.87854944
528.55078125,877653.948199022,968184.370449841
531.42333984375,887219.588170828,978188.451799581
534.2958984375,896837.074429743,988665.139064683
537.16845703125,906506.406975768,998700.79345987
540.041015625,916227.585808904,1008736.21338047
542.91357421875,926000.610929149,1019357.74923111
545.7861328125,935825.482336505,1029168.63794325
548.65869140625,945702.200030971,1038112.03529097
551.53125,955630.764012546,1049151.02347636
554.40380859375,965611.174281232,1060022.24404261
557.2763671875,975643.430837028,1071231.74610464
560.14892578125,985727.533679934,1081291.72104769
563.021484375,995863.482809949,1091700.48526137
565.89404296875,1006051.27822708,1102357.45034355
568.7666015625,1016290.91993131,1112541.36909011
571.63916015625,1026582.40792266,1122394.44488531
574.51171875,1036925.74220111,1132858.162985
577.38427734375,1047320.92276668,1143731.62763056
580.2568359375,1057767.94961936,1155393.24759688
583.12939453125,1068266.82275914,1166477.31407091
586.001953125,1078817.54218604,1176448.64958624
588.87451171875,1089420.10790004,1187182.78359304
591.7470703125,1100074.51990116,1198334.49924691
594.61962890625,1110780.77818939,1209513.72893075
597.4921875,1121538.88276472,1221195.31811602
600.36474609375,1132348.83362717,1233583.64871649
603.2373046875,1143210.63077673,1245512.60738366
606.10986328125,1154124.27421339,1257107.92915412
608.982421875,1165089.76393717,1268785.81896701
611.85498046875,1176107.09994806,1281001.83893355
614.7275390625,1187176.28224605,1292494.60576677
617.60009765625,1198297.31083116,1304069.87782579
620.47265625,1209470.18570338,1315668.32210668
623.34521484375,1220694.90686271,1326543.44076931
626.2177734375,1231971.47430914,1338241.39572013
629.09033203125,1243299.88804269,1349528.20259961
631.962890625,1254680.14806335,1361873.12005901
634.83544921875,1266112.25437111,1373039.7246535
637.7080078125,1277596.20696599,1385046.69499791
640.58056640625,1289132.00584798,1397582.2614096
643.453125,1300719.65101708,1408803.08258203
646.32568359375,1312359.14247328,1419777.21932151
649.1982421875,1324050.4802166,1432719.69619731
652.07080078125,1335793.66424703,1445152.52380625
654.943359375,1347588.69456457,1457840.62290342
657.81591796875,1359435.57116921,1469746.93510739
660.6884765625,1371334.29406097,1482317.67831425
663.56103515625,1383284.86323984,1494826.06494684
666.43359375,1395287.27870582,1506721.52443706
669.30615234375,1407341.54045891,1519722.77104932
672.1787109375,1419447.6484991,1532387.56439878
675.05126953125,1431605.60282641,1543448.02595878
677.923828125,1443815.40344083,1556775.83144151
680.79638671875,1456077.05034236,1567780.10360674
683.6689453125,1468390.543531,1581286.17641987
686.54150390625,1480755.88300675,1593804.04795369
689.4140625,1493173.0687696,1606662.52466897
692.28662109375,1505642.10081957,1620281.06172178
695.1591796875,1518162.97915665,1632251.7991335
698.03173828125,1530735.70378084,1644166.78638863
700.904296875,1543360.27469214,1657007.86461389
703.77685546875,1556036.69189055,1671506.01374286
706.6494140625,1568764.95537606,1683448.83556941
709.52197265625,1581545.06514869,1696807.49918076
712.39453125,1594377.02120843,1710831.05608645
715.26708984375,1607260.82355528,1722164.2133107
718.1396484375,1620196.47218924,1736135.87754285
721.01220703125,1633183.96711031,1748955.08700354
723.884765625,1646223.30831849,1762867.71987376
726.75732421875,1659314.49581378,1776756.56188323
729.6298828125,1672457.52959618,1791680.51585598
732.50244140625,1685652.40966569,1804506.11497337
735.375,1698899.1360223,1817583.12713532
738.24755859375,1712197.70866603,1831393.81748764
741.1201171875,1725548.12759687,1843588.15445929
743.99267578125,1738950.39281482,1858918.82669867
746.865234375,1752404.50431988,1871689.33207897
749.73779296875,1765910.46211205,1886031.86506051
752.6103515625,1779468.26619133,1901104.17858153
755.48291015625,1793077.91655772,1914556.33213581
758.35546875,1806739.41321122,1929288.05318444
761.22802734375,1820452.75615183,1943679.45403362
764.1005859375,1834217.94537955,1954589.60995632
766.97314453125,1848034.98089438,1968848.41315548
769.845703125,1861903.86269632,1985267.35992813
772.71826171875,1875824.59078537,1997611.84394129
775.5908203125,1889797.16516153,2011246.942859
778.46337890625,1903821.5858248,2024548.65270134
781.3359375,1917897.85277518,2039888.82109149
784.20849609375,1932025.96601267,2056287.44916535
787.0810546875,1946205.92553727,2072213.33058058
789.95361328125,1960437.73134898,2087787.59966138
792.826171875,1974721.3834478,2102641.84763076
795.69873046875,1989056.88183373,2117132.77275659
798.5712890625,2003444.22650677,2132762.55823928
801.44384765625,2017883.41746692,2147939.01697358
804.31640625,2032374.45471418,2160507.34563245
807.18896484375,2046917.33824855,2174797.84759458
810.0615234375,2061512.06807003,2190860.49447672
812.93408203125,2076158.64417862,2205009.83814262
815.806640625,2090857.06657433,2222025.43668394
818.67919921875,2105607.33525714,2236237.19504021
821.5517578125,2120409.45022706,2252707.75001803
824.42431640625,2135263.41148409,2269026.51896584
827.296875,2150169.21902823,2286433.52711753
830.16943359375,2165126.87285948,2303208.37566024
833.0419921875,2180136.37297784,2319482.16807556
835.91455078125,2195197.71938331,2335117.4237394
838.787109375,2210310.91207589,2351736.89571528
841.65966796875,2225475.95105558,2366275.62200707
844.5322265625,2240692.83632239,2385058.96691868
847.40478515625,2255961.5678763,2401752.5203858
850.27734375,2271282.14571732,2415711.91733921
853.14990234375,2286654.56984545,2433452.85271289
856.0224609375,2302078.84026069,2448543.77785108
858.89501953125,2317554.95696304,2467022.38297237
861.767578125,2333082.91995251,2482451.03594956
864.64013671875,2348662.72922908,2498440.5120142
867.5126953125,2364294.38479276,2517094.13867662
870.38525390625,2379977.88664355,2532623.84128444
873.2578125,2395713.23478145,2552041.64993857
876.13037109375,2411500.42920646,2569491.85629121
879.0029296875,2427339.46991859,2587736.27689749
881.87548828125,2443230.35691782,2604545.21134942
884.748046875,2459173.09020416,2624075.794873
887.62060546875,2475167.66977761,2642062.98875494
890.4931640625,2491214.09563818,2659018.23799976
893.36572265625,2507312.36778585,2676343.14334952
896.23828125,2523462.48622063,2691738.51473682
899.11083984375,2539664.45094252,2708431.29848367
901.9833984375,2555918.26195152,2726373.77908897
904.85595703125,2572223.91924764,2744424.01686021
907.728515625,2588581.42283086,2764279.79354254
910.60107421875,2604990.77270119,2783200.57491894
913.4736328125,2621451.96885864,2802177.10074428
916.34619140625,2637965.01130319,2821370.14566577
919.21875,2654529.90003485,2839810.70962395
922.09130859375,2671146.63505362,2860060.42234094
924.9638671875,2687815.21635951,2875378.28197535
927.83642578125,2704535.6439525,2890888.63948762
930.708984375,2721307.9178326,2909037.69431681
933.58154296875,2738132.03799982,2923522.50432997
936.4541015625,2755008.00445414,2940092.46841158
939.32666015625,2771935.81719557,2957988.32463622
942.19921875,2788915.47622411,2974671.47580041
945.07177734375,2805946.98153977,2992347.1764988
947.9443359375,2823030.33314253,3009926.11536633
950.81689453125,2840165.5310324,3028439.86572527
953.689453125,2857352.57520939,3048336.54090543
956.56201171875,2874591.46567348,3066569.65739067
959.4345703125,2891882.20242469,3085392.21207411
962.30712890625,2909224.785463,3104300.66596336
965.1796875,2926619.21478842,3120452.64078829
968.05224609375,2944065.49040096,3141097.22566991
970.9248046875,2961563.6123006,3160220.46695864
973.79736328125,2979113.58048735,3179475.33065656
976.669921875,2996715.39496122,3197972.17885898
979.54248046875,3014369.05572219,3218848.60782098
982.4150390625,3032074.56277028,3238999.21920228
985.28759765625,3049831.91610547,3259199.3292178
988.16015625,3067641.11572777,3279753.77300664
991.03271484375,3085502.16163719,3297677.55303971
993.9052734375,3103415.05383371,3316287.37587019
996.77783203125,3121379.79231735,3335495.83246218
999.650390625,3139396.37708809,3355157.58576731
1002.52294921875,3157464.80814595,3373057.1601358
1005.3955078125,3175585.08549091,3394192.91332951
1008.26806640625,3193757.20912298,3417008.99316348
1011.140625,3211981.17904217,3432497.97481457
1014.01318359375,3230256.99524846,3453787.61215735
1016.8857421875,3248584.65774187,3474887.6924846
1019.75830078125,3266964.16652238,3492885.96970571
1022.630859375,3285395.52159001,3514440.63753376
1025.50341796875,3303878.72294474,3537306.9095582
1028.3759765625,3322413.77058659,3555956.21777225
1031.24853515625,3341000.66451554,3579357.68838152
1034.12109375,3359639.40473161,3595702.53131872
1036.99365234375,3378329.99123478,3610461.99747817
1039.8662109375,3397072.42402507,3632507.16597727
1042.73876953125,3415866.70310246,3650653.4930205
1045.611328125,3434712.82846697,3671644.4000853
1048.48388671875,3453610.80011858,3692856.94822514
1051.3564453125,3472560.61805731,3717475.0850776
1054.22900390625,3491562.28228314,3738159.33454958
1057.1015625,3510615.79279609,3755289.58436083
1059.97412109375,3529721.14959615,3775468.42650646
1062.8466796875,3548878.35268331,3797372.42303466
1065.71923828125,3568087.40205759,3818614.83261615
1068.591796875,3587348.29771897,3842281.05487171
1071.46435546875,3606661.03966747,3862411.08193637
1074.3369140625,3626025.62790307,3883490.2615939
1077.20947265625,3645442.06242579,3908069.60848471
1080.08203125,3664910.34323562,3926379.59227679
1082.95458984375,3684430.47033255,3946287.22160377
1085.8271484375,3704002.4437166,3967121.34868013
1088.69970703125,3723626.26338775,3991673.42551944
1091.572265625,3743301.92934602,4014629.43962655
1094.44482421875,3763029.4415914,4039810.34088499
1097.3173828125,3782808.80012388,4061394.61241505
1100.18994140625,3802640.00494348,4086260.80206384
1103.0625,3822523.05605018,4105200.66852053
1105.93505859375,3842457.953444,4126102.86925303
1108.8076171875,3862444.69712493,4148981.68965594
1111.68017578125,3882483.28709296,4169609.74535063
1114.552734375,3902573.72334811,4188157.16371593
1117.42529296875,3922716.00589037,4210769.04896941
1120.2978515625,3942910.13471973,4233599.12532498
1123.17041015625,3963156.10983621,4252285.42169544
1126.04296875,3983453.9312398,4273807.85045734
1128.91552734375,4003803.59893049,4295885.12540607
1131.7880859375,4024205.1129083,4320304.39238304
1134.66064453125,4044658.47317322,4340270.72718682
1137.533203125,4065163.67972525,4360845.25317668
1140.40576171875,4085720.73256438,4381810.25505248
1143.2783203125,4106329.63169063,4407896.56346543
1146.15087890625,4126990.37710399,4429639.69314523
1149.0234375,4147702.96880445,4444740.17031552
1151.89599609375,4168467.40679203,4466712.66420357
1154.7685546875,4189283.69106672,4490147.9995376
1157.64111328125,4210151.82162852,4507652.47532224
1160.513671875,4231071.79847742,4531816.31842823
1163.38623046875,4252043.62161344,4559361.54065424
1166.2587890625,4273067.29103657,4581308.10459526
1169.13134765625,4294142.80674681,4599360.01047902
1172.00390625,4315270.16874415,4625193.95393473
1174.87646484375,4336449.37702861,4643696.4717322
1177.7490234375,4357680.43160018,4670860.71001
1180.62158203125,4378963.33245886,4693179.3351515
1183.494140625,4400298.07960465,4718737.47802049
1186.36669921875,4421684.67303754,4741899.19672931
1189.2392578125,4443123.11275755,4767066.58179563
1192.11181640625,4464613.39876467,4791817.17691469
1194.984375,4486155.5310589,4810975.68091923
1197.85693359375,4507749.50964024,4834895.13890807
1200.7294921875,4529395.33450868,4853193.19952475
1203.60205078125,4551093.00566424,4874571.04288164
1206.474609375,4572842.52310691,4895215.81609831
1209.34716796875,4594643.88683669,4920400.87370141
1212.2197265625,4616497.09685358,4942409.21283884
1215.09228515625,4638402.15315758,4967014.50689143
1217.96484375,4660359.05574868,4991503.60287568
1220.83740234375,4682367.8046269,5011838.06511668
1223.7099609375,4704428.39979223,5037536.71300379
1226.58251953125,4726540.84124467,5056964.10204868
1229.455078125,4748705.12898422,5076326.58240434
1232.32763671875,4770921.26301088,5093149.41277195
1235.2001953125,4793189.24332465,5114424.23146322
1238.07275390625,4815509.06992553,5138424.43611301
1240.9453125,4837880.74281351,5162626.45114619
1243.81787109375,4860304.26198861,5182947.33476995
1246.6904296875,4882779.62745082,5224492.43754019
1249.56298828125,4905306.83920014,5247692.21981776
1252.435546875,4927885.89723657,5262928.73740998
1255.30810546875,4950516.80156011,5280812.82209299
1258.1806640625,4973199.55217076,5304837.39370618
1261.05322265625,4995934.14906852,5335463.06355482
1263.92578125,5018720.59225339,5363701.47660381
1266.79833984375,5041558.88172537,5393139.36598588
1269.6708984375,5064449.01748446,5412533.56601289
1272.54345703125,5087390.99953066,5433885.39146233
1275.416015625,5110384.82786397,5451986.65372739
1278.28857421875,5133430.50248439,5478888.08958517
1281.1611328125,5156528.02339192,5508008.42625484
1284.03369140625,5179677.39058656,5529164.01914464
1286.90625,5202878.60406831,5551357.55014659
1289.77880859375,5226131.66383717,5578380.58823729
1292.6513671875,5249436.56989314,5595615.8343941
1295.52392578125,5272793.32223622,5618194.26614755
1298.396484375,5296201.92086641,5642278.69037243
1301.26904296875,5319662.36578371,5663749.90440327
1304.1416015625,5343174.65698812,5681939.28264198
1307.01416015625,5366738.79447964,5710957.5195589
1309.88671875,5390354.77825827,5731828.7295204
1312.75927734375,5414022.60832401,5749667.28896846
1315.6318359375,5437742.28467686,5780676.77894279
1318.50439453125,5461513.80731682,5806830.50429057
1321.376953125,5485337.17624389,5823489.40831854
1324.24951171875,5509212.39145807,5854159.08364698
1327.1220703125,5533139.45295936,5884078.61511437
1329.99462890625,5557118.36074776,5911647.77038977
1332.8671875,5581149.11482327,5952795.79945822
1335.73974609375,5605231.71518589,5974026.55138517
1338.6123046875,5629366.16183562,6005901.44625797
1341.48486328125,5653552.45477247,6034946.42068331
1344.357421875,5677790.59399642,6065266.64157047
1347.22998046875,5702080.57950748,6081223.53913149
1350.1025390625,5726422.41130565,6109481.03873282
1352.97509765625,5750816.08939093,6131965.94696065
1355.84765625,5775261.61376332,6163168.43938311
1358.72021484375,5799758.98442282,6186070.58615976
1361.5927734375,5824308.20136943,6220731.47956051
1364.46533203125,5848909.26460316,6255944.77807271
1367.337890625,5873562.17412399,6282461.95645865
1370.21044921875,5898266.92993193,6311910.08660709
1373.0830078125,5923023.53202698,6334072.3122921
1375.95556640625,5947831.98040914,6359621.0044144
1378.828125,5972692.27507841,6391351.73834485
1381.70068359375,5997604.4160348,6423349.36764576
1384.5732421875,6022568.40327829,6459438.45319895
1387.44580078125,6047584.23680889,6478395.9630758
1390.318359375,6072651.9166266,6517699.13487264
1393.19091796875,6097771.44273142,6540198.44501115
1396.0634765625,6122942.81512336,6576354.48333131
1398.93603515625,6148166.0338024,6595808.64869176
1401.80859375,6173441.09876855,6630897.78480709
1404.68115234375,6198768.01002181,6650700.1456821
1407.5537109375,6224146.76756218,6680161.84263102
1410.42626953125,6249577.37138967,6705176.49098388
1413.298828125,6275059.82150426,6722592.79309998
1416.17138671875,6300594.11790596,6767189.45578134
1419.0439453125,6326180.26059477,6785249.9335585
1421.91650390625,6351818.2495707,6810254.85894693
1424.7890625,6377508.08483373,6846823.54078504
1427.66162109375,6403249.76638387,6870858.98324511
1430.5341796875,6429043.29422112,6916279.16363166
1433.40673828125,6454888.66834549,6931325.87117735
1436.279296875,6480785.88875696,6958837.27350893
1439.15185546875,6506734.95545554,7000981.89587378
1442.0244140625,6532735.86844124,7028617.81101764
1444.89697265625,6558788.62771404,7071315.14090503
1447.76953125,6584893.23327395,7096584.98920573
1450.64208984375,6611049.68512097,7134936.70170253
1453.5146484375,6637257.98325511,7162834.9831294
1456.38720703125,6663518.12767635,7171785.84433125
1459.259765625,6689830.1183847,7189785.67058173
1462.13232421875,6716193.95538017,7211071.69699509
1465.0048828125,6742609.63866274,7239392.6796557
1467.87744140625,6769077.16823242,7270389.27118945
1470.75,6795596.54408922,7295211.72661761
