"r","theo","border","trans","iso"
0,0,0,0,0
0.48046875,0.725237354372558,0,0,0
0.9609375,2.90094941749023,0,0,0
1.44140625,6.52713618935302,0,0,0
1.921875,11.6037976699609,0,0,0
2.40234375,18.130933859314,0,0,0
2.8828125,26.1085447574121,0,0,0
3.36328125,35.5366303642554,0,0,0
3.84375,46.4151906798437,0,0,0
4.32421875,58.7442257041772,0,0,0
4.8046875,72.5237354372558,0,0,0
5.28515625,87.7537198790796,0,0,0
5.765625,104.434179029648,0,0,0
6.24609375,122.565112888962,0,0,0
6.7265625,142.146521457021,0,0,0
7.20703125,163.178404733826,0,0,0
7.6875,185.660762719375,0,0,0
8.16796875,209.593595413669,0,0,0
8.6484375,234.976902816709,0,0,0
9.12890625,261.810684928494,0,0,0
9.609375,290.094941749023,0,0,0
10.08984375,319.829673278298,0,0,0
10.5703125,351.014879516318,0,0,0
11.05078125,383.650560463083,0,0,0
11.53125,417.736716118594,0,0,0
12.01171875,453.273346482849,0,0,0
12.4921875,490.260451555849,0,0,0
12.97265625,528.698031337595,0,0,0
13.453125,568.586085828086,0,0,0
13.93359375,609.924615027321,0,0,0
14.4140625,652.713618935302,0,0,0
14.89453125,696.953097552029,0,0,0
15.375,742.6430508775,0,0,0
15.85546875,789.783478911716,0,0,0
16.3359375,838.374381654677,0,0,0
16.81640625,888.415759106384,0,0,0
17.296875,939.907611266835,0,0,0
17.77734375,992.849938136032,0,0,0
18.2578125,1047.24273971397,0,0,0
18.73828125,1103.08601600066,0,0,0
19.21875,1160.37976699609,0,0,0
19.69921875,1219.12399270027,0,0,0
20.1796875,1279.31869311319,0,0,0
20.66015625,1340.96386823486,0,0,0
21.140625,1404.05951806527,0,0,0
21.62109375,1468.60564260443,0,0,0
22.1015625,1534.60224185233,0,0,0
22.58203125,1602.04931580898,0,0,0
23.0625,1670.94686447437,0,0,0
23.54296875,1741.29488784851,0,0,0
24.0234375,1813.0933859314,0,0,0
24.50390625,1886.34235872302,0,0,0
24.984375,1961.0418062234,0,0,0
25.46484375,2037.19172843252,0,0,0
25.9453125,2114.79212535038,0,0,0
26.42578125,2193.84299697699,0,0,0
26.90625,2274.34434331234,0,0,0
27.38671875,2356.29616435644,0,0,0
27.8671875,2439.69846010929,0,0,0
28.34765625,2524.55123057088,0,0,0
28.828125,2610.85447574121,0,0,0
29.30859375,2698.60819562029,1069.73076923077,892.174550346976,869.15625
29.7890625,2787.81239020811,1069.73076923077,892.174550346976,869.15625
30.26953125,2878.46705950468,1069.73076923077,892.174550346976,869.15625
30.75,2970.57220351,1069.73076923077,892.174550346976,869.15625
31.23046875,3064.12782222406,1069.73076923077,892.174550346976,869.15625
31.7109375,3159.13391564686,1069.73076923077,892.174550346976,869.15625
32.19140625,3255.59048377841,1069.73076923077,892.174550346976,869.15625
32.671875,3353.49752661871,1069.73076923077,892.174550346976,869.15625
33.15234375,3452.85504416775,1069.73076923077,892.174550346976,869.15625
33.6328125,3553.66303642554,1069.73076923077,892.174550346976,869.15625
34.11328125,3655.92150339207,1069.73076923077,892.174550346976,869.15625
34.59375,3759.63044506734,1069.73076923077,892.174550346976,869.15625
35.07421875,3864.78986145136,1069.73076923077,892.174550346976,869.15625
35.5546875,3971.39975254413,1069.73076923077,892.174550346976,869.15625
36.03515625,4079.46011834564,1069.73076923077,892.174550346976,869.15625
36.515625,4188.9709588559,1069.73076923077,892.174550346976,869.15625
36.99609375,4299.9322740749,1069.73076923077,892.174550346976,869.15625
37.4765625,4412.34406400264,1069.73076923077,892.174550346976,869.15625
37.95703125,4526.20632863914,1069.73076923077,892.174550346976,869.15625
38.4375,4641.51906798437,1069.73076923077,892.174550346976,869.15625
38.91796875,4758.28228203836,2139.46153846154,1845.22212977209,1738.3125
39.3984375,4876.49597080108,2139.46153846154,1845.22212977209,1738.3125
39.87890625,4996.16013427255,2139.46153846154,1845.22212977209,1738.3125
40.359375,5117.27477245277,2139.46153846154,1845.22212977209,1738.3125
40.83984375,5239.83988534173,2139.46153846154,1845.22212977209,1738.3125
41.3203125,5363.85547293944,2139.46153846154,1845.22212977209,1738.3125
41.80078125,5489.32153524589,2139.46153846154,1845.22212977209,1738.3125
42.28125,5616.23807226109,3209.19230769231,2798.2697091972,2607.46875
42.76171875,5744.60508398503,3209.19230769231,2798.2697091972,2607.46875
43.2421875,5874.42257041772,3209.19230769231,2798.2697091972,2607.46875
43.72265625,6005.69053155915,3209.19230769231,2798.2697091972,2607.46875
44.203125,6138.40896740933,3209.19230769231,2798.2697091972,2607.46875
44.68359375,6272.57787796826,3209.19230769231,2798.2697091972,2607.46875
45.1640625,6408.19726323592,3209.19230769231,2798.2697091972,2607.46875
45.64453125,6545.26712321234,3209.19230769231,2798.2697091972,2607.46875
46.125,6683.7874578975,3209.19230769231,2798.2697091972,2607.46875
46.60546875,6823.7582672914,3337.56,2798.2697091972,2607.46875
47.0859375,6965.17955139405,3337.56,2798.2697091972,2607.46875
47.56640625,7108.05131020544,3405.67346938776,2798.2697091972,2607.46875
48.046875,7252.37354372558,3405.67346938776,2798.2697091972,2607.46875
48.52734375,7398.14625195447,3405.67346938776,2798.2697091972,2607.46875
49.0078125,7545.3694348921,3405.67346938776,2798.2697091972,2607.46875
49.48828125,7694.04309253847,3973.28571428571,3704.56297635301,3527.17836953919
49.96875,7844.16722489359,3973.28571428571,3704.56297635301,3527.17836953919
50.44921875,7995.74183195746,4056.0625,3704.56297635301,3527.17836953919
50.9296875,8148.76691373006,4056.0625,3704.56297635301,3527.17836953919
51.41015625,8303.24247021142,3550.59574468085,3704.56297635301,3527.17836953919
51.890625,8459.16850140152,4734.12765957447,4651.0239889732,4396.33461953919
52.37109375,8616.54500730036,4734.12765957447,4651.0239889732,4396.33461953919
52.8515625,8775.37198790795,5917.65957446809,5615.30448797825,5265.49086953919
53.33203125,8935.64944322429,5917.65957446809,5615.30448797825,5265.49086953919
53.8125,9097.37737324937,5441.67391304348,5615.30448797825,5265.49086953919
54.29296875,9260.5557779832,5441.67391304348,5615.30448797825,5265.49086953919
54.7734375,9425.18465742577,5562.6,5615.30448797825,5265.49086953919
55.25390625,9591.26401157708,5562.6,5615.30448797825,5265.49086953919
55.734375,9758.79384043714,6798.73333333333,6598.08834133238,6134.64711953919
56.21484375,9927.77414400595,6798.73333333333,6598.08834133238,6134.64711953919
56.6953125,10098.2049222835,6798.73333333333,6598.08834133238,6134.64711953919
57.17578125,10270.0861752698,8034.86666666667,7589.22183724176,7003.80336953919
57.65625,10443.4179029648,9271,8505.40050216322,7872.95961953919
58.13671875,10618.2001053686,9889.06666666667,9444.24468994266,8851.45346671158
58.6171875,10794.4327824812,11125.2,10418.0651413262,9720.60971671158
59.09765625,10972.1159343024,11125.2,10418.0651413262,9720.60971671158
59.578125,11151.2495608325,11125.2,11385.4552672476,10979.7479415683
60.05859375,11331.8336620712,11125.2,11385.4552672476,10979.7479415683
60.5390625,11513.8682380187,11125.2,11385.4552672476,10979.7479415683
61.01953125,11697.353288675,11125.2,11385.4552672476,10979.7479415683
61.5,11882.28881404,12010.1590909091,12341.5403332667,11848.9041915683
61.98046875,12068.6748141137,12010.1590909091,12341.5403332667,11848.9041915683
62.4609375,12256.5112888962,12010.1590909091,12341.5403332667,11848.9041915683
62.94140625,12445.7982383875,12010.1590909091,12341.5403332667,11848.9041915683
63.421875,12636.5356625875,12010.1590909091,12341.5403332667,11848.9041915683
63.90234375,12828.7235614962,12010.1590909091,12341.5403332667,11848.9041915683
64.3828125,13022.3619351137,13274.3863636364,13257.7189981881,12718.0604415683
64.86328125,13217.4507834399,13274.3863636364,13257.7189981881,12718.0604415683
65.34375,13413.9901064748,13274.3863636364,13257.7189981881,12718.0604415683
65.82421875,13611.9799042185,13274.3863636364,13257.7189981881,12718.0604415683
66.3046875,13811.420176671,13274.3863636364,13257.7189981881,12718.0604415683
66.78515625,14012.3109238322,13274.3863636364,14269.3850492561,14080.8724818703
67.265625,14214.6521457021,13583.0930232558,14269.3850492561,14080.8724818703
67.74609375,14418.4438422808,13583.0930232558,14269.3850492561,14080.8724818703
68.2265625,14623.6860135683,14876.7209302326,15195.8033580796,14950.0287318703
68.70703125,14830.3786595644,16817.1627906977,17219.1354602155,16695.5438911767
69.1875,15038.5217802694,17217.5714285714,17219.1354602155,16695.5438911767
69.66796875,15248.115375683,16959.1463414634,17219.1354602155,16695.5438911767
70.1484375,15459.1594458055,16959.1463414634,17219.1354602155,16695.5438911767
70.62890625,15671.6539906366,17637.512195122,18240.9756062009,17878.1433177657
71.109375,15885.5990101765,17637.512195122,18240.9756062009,17878.1433177657
71.58984375,16100.9945044252,17383.125,18240.9756062009,17878.1433177657
72.0703125,16317.8404733826,18773.775,19273.0274574459,18747.2995677657
72.55078125,16536.1369170487,18773.775,19273.0274574459,18747.2995677657
73.03125,16755.8838354236,19469.1,20253.9749037244,19406.007387667
73.51171875,16977.0812285072,19469.1,21265.6409547923,20630.7221538551
73.9921875,17199.7290962996,19469.1,21265.6409547923,20630.7221538551
74.47265625,17423.8274388007,20164.425,22264.3163669673,21571.5260775413
74.953125,17649.3762560106,20164.425,22264.3163669673,21571.5260775413
75.43359375,17876.3755479292,21555.075,23328.8051300629,22440.6823275413
75.9140625,18104.8253145565,21555.075,23328.8051300629,22440.6823275413
76.39453125,18334.7255558926,22945.725,24259.7412169552,23309.8385775413
76.875,18566.0762719375,23641.05,25302.3834711757,24237.2133824529
77.35546875,18798.8774626911,23641.05,25302.3834711757,24237.2133824529
77.8359375,19033.1291281534,23641.05,25302.3834711757,24237.2133824529
78.31640625,19268.8312683245,23641.05,25302.3834711757,24237.2133824529
78.796875,19505.9838832043,23641.05,25302.3834711757,24237.2133824529
79.27734375,19744.5869727929,23641.05,25302.3834711757,24237.2133824529
79.7578125,19984.6405370902,23641.05,25302.3834711757,24237.2133824529
80.23828125,20226.1445760963,25031.7,26334.7735891698,25106.3696324529
80.71875,20469.0990898111,25031.7,26334.7735891698,25106.3696324529
81.19921875,20713.5040782346,25031.7,26334.7735891698,25106.3696324529
81.6796875,20959.3595413669,25031.7,26334.7735891698,25106.3696324529
82.16015625,21206.665479208,25031.7,27287.2447866297,26497.1445964544
82.640625,21455.4218917578,25031.7,27287.2447866297,26497.1445964544
83.12109375,21705.6287790163,25031.7,27287.2447866297,26497.1445964544
83.6015625,21957.2861409836,25031.7,27287.2447866297,26497.1445964544
84.08203125,22210.3939776596,25031.7,27287.2447866297,26497.1445964544
84.5625,22464.9522890444,25031.7,27287.2447866297,26497.1445964544
85.04296875,22720.9610751379,25031.7,27287.2447866297,26497.1445964544
85.5234375,22978.4203359401,25031.7,27287.2447866297,26497.1445964544
86.00390625,23237.3300714511,25031.7,27287.2447866297,26497.1445964544
86.484375,23497.6902816709,23534.0769230769,27287.2447866297,26497.1445964544
86.96484375,23759.5009665994,23534.0769230769,27287.2447866297,26497.1445964544
87.4453125,24022.7621262366,23534.0769230769,27287.2447866297,26497.1445964544
87.92578125,24287.4737605826,23534.0769230769,27287.2447866297,26497.1445964544
