agriculture,grazing,kruger,private_reserve
0.0,0.024436467811972562,0.1241674254298844,0.20094186294015487
0.024436467811972562,0.0,0.1233202086995433,0.20278089772072433
0.1241674254298844,0.1233202086995433,0.0,0.08413416957014574
0.20094186294015487,0.20278089772072433,0.08413416957014574,0.0
