agriculture,grazing,kruger,private_reserve
0.0,0.10591046321923164,0.06557008135955511,0.1276377537139497
0.10591046321923164,0.0,0.12403928502223394,0.07688422947682466
0.06557008135955511,0.12403928502223394,0.0,0.1144779096254834
0.1276377537139497,0.07688422947682466,0.1144779096254834,0.0
