agriculture,grazing,kruger,private_reserve
0.0,0.6309814154242175,0.6068105699684647,0.7552242286556812
0.6309814154242175,0.0,0.180981382586197,0.16557702120869863
0.6068105699684647,0.180981382586197,0.0,0.25196031449158013
0.7552242286556812,0.16557702120869863,0.25196031449158013,0.0
