agriculture,grazing,kruger,private_reserve
0.0,0.4118699456766289,0.3722850670219091,0.557096091905602
0.4118699456766289,0.0,0.4786386185583778,0.6704101800147817
0.3722850670219091,0.4786386185583778,0.0,0.20530084862250947
0.557096091905602,0.6704101800147817,0.20530084862250947,0.0
