"r","theo","border"
334.353047393078,351204.801212143,477773.363540322
338.430523580799,359823.003502447,488954.017867039
342.507999768519,368545.668850815,499544.758842854
346.58547595624,377372.797257248,510671.142834698
350.66295214396,386304.388721745,522289.973506781
354.740428331681,395340.443244306,533551.555371654
358.817904519401,404480.960824931,544983.018528005
362.895380707122,413725.941463621,556806.844221542
366.972856894842,423075.385160375,568661.12355658
371.050333082563,432529.291915193,580597.797819953
375.127809270283,442087.661728076,592912.25437833
379.205285458004,451750.494599022,605366.857331423
383.282761645724,461517.790528034,617047.516958162
387.360237833445,471389.549515109,629982.547644488
391.437714021165,481365.771560249,642997.127156871
395.515190208885,491446.456663453,655832.161552275
399.592666396606,501631.604824721,668448.081691829
403.670142584326,511921.216044053,680966.084058172
407.747618772047,522315.29032145,694054.076856461
411.825094959767,532813.827656911,707206.304132658
415.902571147488,543416.828050437,720784.390242438
419.980047335208,554124.291502027,734000.77754216
424.057523522929,564936.218011681,747527.673653683
428.134999710649,575852.607579399,761137.091748274
432.21247589837,586873.460205182,775124.645887098
436.28995208609,597998.775889029,789469.889668387
440.367428273811,609228.55463094,803472.442837374
444.444904461531,620562.796430915,818197.53166855
448.522380649252,632001.501288955,832359.547177351
452.599856836972,643544.669205059,846655.320290697
456.677333024692,655192.300179227,860698.775123564
460.754809212413,666944.39421146,874788.126840604
464.832285400133,678800.951301757,889524.03987264
468.909761587854,690761.971450118,904489.692062516
472.987237775574,702827.454656544,919114.104118569
477.064713963295,714997.400921033,934329.580936602
481.142190151015,727271.810243587,949738.516263931
485.219666338736,739650.682624206,965009.713007198
489.297142526456,752134.018062888,980428.643570015
493.374618714177,764721.816559635,996119.111520687
497.452094901897,777414.078114447,1011866.38000866
501.529571089618,790210.802727322,1027423.84384514
505.607047277338,803111.990398262,1043510.43486683
509.684523465059,816117.641127266,1059073.93310566
513.761999652779,829227.754914334,1075400.21122456
517.8394758405,842442.331759467,1091601.92021413
521.91695202822,855761.371662664,1108695.39356381
525.99442821594,869184.874623925,1125033.01442063
530.071904403661,882712.840643251,1141790.34850059
534.149380591381,896345.269720641,1158938.57713381
538.226856779102,910082.161856095,1175105.62220563
542.304332966822,923923.517049613,1192230.76878815
546.381809154543,937869.335301196,1209609.41261994
550.459285342263,951919.616610843,1226407.04317341
554.536761529984,966074.360978554,1244118.41665375
558.614237717704,980333.56840433,1261139.79858335
562.691713905425,994697.23888817,1278756.68420982
566.769190093145,1009165.37243007,1297378.69457679
570.846666280866,1023737.96903004,1314962.92369685
574.924142468586,1038415.02868808,1333200.29104996
579.001618656307,1053196.55140417,1350761.597538
583.079094844027,1068082.53717833,1369094.94641924
587.156571031747,1083072.98601056,1386801.47117026
591.234047219468,1098167.89790085,1405041.25175251
595.311523407188,1113367.2728492,1424141.08212059
599.388999594909,1128671.11085562,1443126.95938758
603.466475782629,1144079.4119201,1462623.46327886
607.54395197035,1159592.17604265,1481476.23134052
611.62142815807,1175209.40322326,1500176.1513712
615.698904345791,1190931.09346194,1518961.99022751
619.776380533511,1206757.24675868,1538850.03429346
623.853856721232,1222687.86311348,1558298.22556233
627.931332908952,1238722.94252635,1577770.69600982
632.008809096673,1254862.48499728,1597476.65462713
636.086285284393,1271106.49052628,1616326.98588876
640.163761472113,1287454.95911334,1636956.27954541
644.241237659834,1303907.89075847,1656543.88090144
648.318713847554,1320465.28546166,1677036.42686813
652.396190035275,1337127.14322291,1697502.56191611
656.473666222995,1353893.46404223,1716983.78699189
660.551142410716,1370764.24791961,1738656.97777493
664.628618598436,1387739.49485506,1759670.73113509
668.706094786157,1404819.20484857,1780070.55689298
672.783570973877,1422003.37790015,1801027.16362423
676.861047161598,1439292.01400979,1823307.91601233
680.938523349318,1456685.11317749,1843897.47792598
685.015999537039,1474182.67540326,1865150.28851037
689.093475724759,1491784.70068709,1886490.57236031
693.17095191248,1509491.18902899,1908156.33416718
697.2484281002,1527302.14042895,1930974.12224811
701.325904287921,1545217.55488698,1952585.90376324
705.403380475641,1563237.43240307,1974204.25076179
709.480856663361,1581361.77297722,1995647.79649885
713.558332851082,1599590.57660944,2018088.75198771
717.635809038802,1617923.84329972,2041415.05284464
721.713285226523,1636361.57304807,2064097.66376088
725.790761414243,1654903.76585448,2086477.11800626
729.868237601964,1673550.42171896,2109288.07027737
733.945713789684,1692301.5406415,2132408.72639929
738.023189977405,1711157.1226221,2154902.39138741
742.100666165125,1730117.16766077,2178732.5549131
746.178142352846,1749181.67575751,2200736.1734573
750.255618540566,1768350.6469123,2224445.42076347
754.333094728287,1787624.08112516,2247979.46799126
758.410570916007,1807001.97839609,2271613.76403354
762.488047103728,1826484.33872508,2294805.66046472
766.565523291448,1846071.16211213,2318483.88593504
770.642999479169,1865762.44855725,2342887.84345208
774.720475666889,1885558.19806044,2367171.1243357
778.797951854609,1905458.41062168,2391527.95251857
782.87542804233,1925463.08624099,2416636.99143816
786.95290423005,1945572.22491837,2440382.64559731
791.030380417771,1965785.82665381,2464797.30212624
795.107856605491,1986103.89144731,2489631.8603541
799.185332793212,2006526.41929888,2513274.35170453
803.262808980932,2027053.41020852,2539351.34290475
807.340285168653,2047684.86417621,2565246.28082488
811.417761356373,2068420.78120198,2589630.44815363
815.495237544094,2089261.1612858,2615545.82095706
819.572713731814,2110206.00442769,2640997.67374677
823.650189919535,2131255.31062765,2667308.34038279
827.727666107255,2152409.07988566,2693530.51920988
831.805142294976,2173667.31220175,2718327.71089427
835.882618482696,2195030.00757589,2743618.69968281
839.960094670417,2216497.16600811,2770254.66170247
844.037570858137,2238068.78749838,2797086.79951043
848.115047045857,2259744.87204672,2822569.89634404
852.192523233578,2281525.41965313,2849663.97771583
856.269999421298,2303410.4303176,2876197.47514334
860.347475609019,2325399.90404013,2904240.69272263
864.424951796739,2347493.84082073,2931331.63630237
868.50242798446,2369692.24065939,2957226.93255695
872.57990417218,2391995.10355611,2985199.46131187
876.657380359901,2414402.4295109,3012445.44432442
880.734856547621,2436914.21852376,3039691.12946651
884.812332735342,2459530.47059468,3068576.36295024
888.889808923062,2482251.18572366,3097304.23458518
892.967285110783,2505076.36391071,3125233.79898274
897.044761298503,2528006.00515582,3152498.66376215
901.122237486224,2551040.109459,3180630.82967349
905.199713673944,2574178.67682024,3208373.76431319
909.277189861664,2597421.70723954,3237767.63028808
913.354666049385,2620769.20071691,3266187.74149435
917.432142237105,2644221.15725234,3294334.06973752
921.509618424826,2667777.57684584,3323885.78143369
925.587094612546,2691438.4594974,3353776.09139438
929.664570800267,2715203.80520703,3384199.17972603
933.742046987987,2739073.61397472,3413713.29255049
937.819523175708,2763047.88580047,3444105.70841846
941.896999363428,2787126.62068429,3473141.33197439
945.974475551149,2811309.81862617,3501723.57404753
950.051951738869,2835597.47962612,3530023.99344653
954.12942792659,2859989.60368413,3560566.4958416
958.20690411431,2884486.19080021,3589985.74780846
962.284380302031,2909087.24097435,3619502.29977058
966.361856489751,2933792.75420655,3649642.83606764
970.439332677471,2958602.73049682,3681528.60392815
974.516808865192,2983517.16984516,3711843.72726837
978.594285052912,3008536.07225155,3743304.06805763
982.671761240633,3033659.43771602,3775962.6803751
986.749237428353,3058887.26623854,3806906.56015345
990.826713616074,3084219.55781913,3838382.6013883
994.904189803794,3109656.31245779,3869733.99699502
998.981665991515,3135197.53015451,3900952.71248762
1003.05914217924,3160843.21090929,3932084.64339756
1007.13661836696,3186593.35472214,3962152.52206092
1011.21409455468,3212447.96159305,3993362.13900797
1015.2915707424,3238407.03152202,4025414.96071103
1019.36904693012,3264470.56450906,4058164.76971596
1023.44652311784,3290638.56055417,4088815.16122202
1027.52399930556,3316911.01965734,4121887.01748489
1031.60147549328,3343287.94181857,4154048.42548935
1035.678951681,3369769.32703787,4186355.423301
1039.75642786872,3396355.17531523,4219033.07898166
1043.83390405644,3423045.48665066,4251718.62083909
1047.91138024416,3449840.26104415,4284036.22535561
1051.98885643188,3476739.4984957,4317741.79135726
1056.0663326196,3503743.19900532,4351291.58089524
1060.14380880732,3530851.362573,4385093.79048437
1064.22128499504,3558063.98919875,4418806.0060582
1068.29876118276,3585381.07888256,4452405.01632256
1072.37623737048,3612802.63162444,4488374.88587619
1076.4537135582,3640328.64742438,4522748.61585827
1080.53118974592,3667959.12628239,4558364.5810709
1084.60866593364,3695694.06819845,4591497.20786823
1088.68614212137,3723533.47317259,4625330.7728594
1092.76361830909,3751477.34120479,4658247.36464523
1096.84109449681,3779525.67229505,4695034.00968744
1100.91857068453,3807678.46644337,4728673.94090468
1104.99604687225,3835935.72364976,4762246.32271443
1109.07352305997,3864297.44391422,4797357.80785325
1113.15099924769,3892763.62723674,4834313.6485366
1117.22847543541,3921334.27361732,4870722.9824766
1121.30595162313,3950009.38305597,4904810.71167622
1125.38342781085,3978788.95555268,4940631.09243791
1129.46090399857,4007672.99110746,4975817.9364959
1133.53838018629,4036661.4897203,5011701.1966412
1137.61585637401,4065754.4513912,5046804.4555578
1141.69333256173,4094951.87612017,5083336.38928011
1145.77080874945,4124253.7639072,5119377.29228157
1149.84828493717,4153660.1147523,5153314.97313157
1153.92576112489,4183170.92865546,5189280.3525086
1158.00323731261,4212786.20561669,5225833.6830754
1162.08071350033,4242505.94563598,5262956.50833026
1166.15818968805,4272330.14871333,5300105.34903599
1170.23566587577,4302258.81484875,5336586.52205626
1174.31314206349,4332291.94404224,5374961.50934622
1178.39061825122,4362429.53629379,5412148.99914591
1182.46809443894,4392671.5916034,5450095.96135454
1186.54557062666,4423018.10997107,5488517.71144729
1190.62304681438,4453469.09139681,5526328.02637677
1194.7005230021,4484024.53588062,5564789.81122493
1198.77799918982,4514684.44342249,5602705.51719738
1202.85547537754,4545448.81402242,5639708.81304986
1206.93295156526,4576317.64768042,5677697.95333613
1211.01042775298,4607290.94439648,5714299.51480413
1215.0879039407,4638368.70417061,5752443.85955969
1219.16538012842,4669550.9270028,5791691.53984294
1223.24285631614,4700837.61289305,5830281.31290488
1227.32033250386,4732228.76184137,5868100.50873231
1231.39780869158,4763724.37384776,5905978.97895414
1235.4752848793,4795324.4489122,5944326.24466488
1239.55276106702,4827028.98703472,5983199.35824078
1243.63023725474,4858837.98821529,6021227.37477681
1247.70771344246,4890751.45245393,6063204.65761966
1251.78518963018,4922769.37975064,6103435.58631187
1255.8626658179,4954891.77010541,6143443.44831123
1259.94014200562,4987118.62351824,6182270.47221747
1264.01761819335,5019449.93998914,6221850.87812679
1268.09509438107,5051885.7195181,6262327.00878343
1272.17257056879,5084425.96210513,6302429.41362082
1276.25004675651,5117070.66775022,6342423.483954
1280.32752294423,5149819.83645337,6379555.00297143
1284.40499913195,5182673.46821459,6420187.57461444
1288.48247531967,5215631.56303388,6460064.83692675
1292.55995150739,5248694.12091122,6501248.17833227
1296.63742769511,5281861.14184663,6540692.65849532
1300.71490388283,5315132.62584011,6581581.50806649
1304.79238007055,5348508.57289165,6622970.72300876
1308.86985625827,5381988.98300126,6662394.14759875
1312.94733244599,5415573.85616893,6703949.78821965
1317.02480863371,5449263.19239466,6747038.70953095
1321.10228482143,5483056.99167846,6787381.8741292
1325.17976100915,5516955.25402032,6828753.35692562
1329.25723719687,5550957.97942025,6869496.80132095
1333.33471338459,5585065.16787824,6908762.00599386
1337.41218957231,5619276.81939429,6949160.62357528
1341.48966576003,5653592.93396841,6992931.59433216
1345.56714194775,5688013.51160059,7034848.49243134
1349.64461813547,5722538.55229084,7075955.91913314
1353.7220943232,5757168.05603915,7118195.13358316
1357.79957051092,5791902.02284553,7162785.01515158
1361.87704669864,5826740.45270997,7205670.60464151
1365.95452288636,5861683.34563248,7246409.96321266
1370.03199907408,5896730.70161305,7291634.50202534
1374.1094752618,5931882.52065168,7333769.61682133
1378.18695144952,5967138.80274838,7376786.53103574
1382.26442763724,6002499.54790314,7420439.50008917
1386.34190382496,6037964.75611597,7462289.83246789
1390.41938001268,6073534.42738686,7503968.75198212
1394.4968562004,6109208.56171581,7548157.60261336
1398.57433238812,6144987.15910283,7592367.81838029
1402.65180857584,6180870.21954792,7634630.53018022
1406.72928476356,6216857.74305106,7678219.21356445
1410.80676095128,6252949.72961227,7719633.80272685
1414.884237139,6289146.17923155,7764709.56149321
1418.96171332672,6325447.09190889,7808883.51021288
1423.03918951444,6361852.4676443,7853497.23923201
1427.11666570216,6398362.30643777,7898790.13994426
1431.19414188988,6434976.6082893,7942871.5721634
1435.2716180776,6471695.3731989,7987190.63214878
1439.34909426533,6508518.60116656,8031304.34425469
1443.42657045305,6545446.29219229,8074552.33911007
1447.50404664077,6582478.44627608,8119054.10635288
1451.58152282849,6619615.06341793,8164454.64696684
1455.65899901621,6656856.14361785,8207543.34007683
1459.73647520393,6694201.68687584,8251602.3362365
1463.81395139165,6731651.69319188,8297344.77897683
1467.89142757937,6769206.162566,8343312.85339919
1471.96890376709,6806865.09499817,8389886.39052978
1476.04637995481,6844628.49048841,8436467.33962115
1480.12385614253,6882496.34903672,8481806.34354731
1484.20133233025,6920468.67064309,8526977.17154758
1488.27880851797,6958545.45530752,8572102.26880728
1492.35628470569,6996726.70303002,8621443.61757151
1496.43376089341,7035012.41381058,8670436.52010563
1500.51123708113,7073402.58764921,8714931.79007507
1504.58871326885,7111897.2245459,8761261.03683501
1508.66618945657,7150496.32450065,8807134.7916216
1512.74366564429,7189199.88751347,8852622.63165875
1516.82114183201,7228007.91358436,8898606.01600328
1520.89861801973,7266920.40271331,8949625.46561112
1524.97609420746,7305937.35490032,8995921.78430304
1529.05357039518,7345058.77014539,9042675.83641372
1533.1310465829,7384284.64844854,9088595.7364588
1537.20852277062,7423614.98980974,9138752.12201353
1541.28599895834,7463049.79422901,9188424.36670655
1545.36347514606,7502589.06170634,9236011.51310893
1549.44095133378,7542232.79224174,9286382.42110139
1553.5184275215,7581980.98583521,9331321.0980743
1557.59590370922,7621833.64248673,9378500.34312108
1561.67337989694,7661790.76219632,9425818.28004054
1565.75085608466,7701852.34496398,9475848.46585756
1569.82833227238,7742018.3907897,9525589.67197407
1573.9058084601,7782288.89967348,9572558.98707461
1577.98328464782,7822663.87161533,9620939.94483606
1582.06076083554,7863143.30661524,9670208.60232864
1586.13823702326,7903727.20467322,9719074.93461522
1590.21571321098,7944415.56578926,9770273.98478204
1594.2931893987,7985208.38996336,9821592.24482099
1598.37066558642,8026105.67719554,9872592.85365195
1602.44814177414,8067107.42748577,9921732.37881122
1606.52561796186,8108213.64083407,9969592.74633801
1610.60309414959,8149424.31724043,10019365.5092305
1614.68057033731,8190739.45670485,10068944.69964
1618.75804652503,8232159.05922735,10123017.2596739
1622.83552271275,8273683.1248079,10172658.1937381
1626.91299890047,8315311.65344652,10221846.261403
1630.99047508819,8357044.64514321,10269986.8794923
1635.06795127591,8398882.09989795,10322399.5624679
1639.14542746363,8440824.01771077,10373000.0267445
1643.22290365135,8482870.39858164,10422981.5402172
1647.30037983907,8525021.24251058,10476077.5784968
1651.37785602679,8567276.54949759,10526624.102072
1655.45533221451,8609636.31954266,10578227.7743947
1659.53280840223,8652100.55264579,10631103.0343361
1663.61028458995,8694669.24880699,10682513.9248452
1667.68776077767,8737342.40802625,10732724.0573875
1671.76523696539,8780120.03030358,10784562.8880698
1675.84271315311,8823002.11563897,10837415.2531804
1679.92018934083,8865988.66403243,10890265.6461181
1683.99766552855,8909079.67548395,10942103.8521751
1688.07514171627,8952275.14999353,10993456.9133561
1692.15261790399,8995575.08756118,11043906.6911553
1696.23009409171,9038979.48818689,11096185.5911985
1700.30757027944,9082488.35187067,11150129.535393
1704.38504646716,9126101.67861251,11202423.4729141
1708.46252265488,9169819.46841241,11255921.1316394
1712.5399988426,9213641.72127038,11308182.5341881
1716.61747503032,9257568.43718642,11361653.913714
1720.69495121804,9301599.61616052,11415262.331768
1724.77242740576,9345735.25819268,11468661.5337177
1728.84990359348,9389975.3632829,11524101.1565526
1732.9273797812,9434319.9314312,11579764.3154624
1737.00485596892,9478768.96263755,11639607.8373667
1741.08233215664,9523322.45690197,11690894.8553336
1745.15980834436,9567980.41422446,11747439.8998858
1749.23728453208,9612742.834605,11799346.4791459
1753.3147607198,9657609.71804362,11857669.1202276
1757.39223690752,9702581.06454029,11911562.4337016
1761.46971309524,9747656.87409503,11963707.876403
1765.54718928296,9792837.14670784,12021754.6609706
1769.62466547068,9838121.88237871,12074417.6878296
1773.7021416584,9883511.08110764,12126249.2491181
1777.77961784612,9929004.74289464,12179494.1201268
1781.85709403384,9974602.86773971,12233470.76861
1785.93457022157,10020305.4556428,12287695.5738125
1790.01204640929,10066112.506604,12343357.1851379
1794.08952259701,10112024.0206233,12397470.7491001
1798.16699878473,10158039.9977006,12452572.3697503
1802.24447497245,10204160.437836,12506692.8201378
1806.32195116017,10250385.3410294,12562606.3394051
1810.39942734789,10296714.7072809,12617370.2546383
1814.47690353561,10343148.5365905,12673484.5955336
1818.55437972333,10389686.8289582,12731510.7302276
1822.63185591105,10436329.5843839,12784462.3476584
1826.70933209877,10483076.8028676,12838547.9758872
1830.78680828649,10529928.4844095,12898256.0735552
1834.86428447421,10576884.6290094,12958116.0039753
1838.94176066193,10623945.2366673,13014514.8662993
1843.01923684965,10671110.3073834,13074959.4649372
1847.09671303737,10718379.8411575,13131230.3674778
1851.17418922509,10765753.8379896,13187589.2787085
1855.25166541281,10813232.2978798,13244105.420652
1859.32914160053,10860815.2208281,13301380.1738881
1863.40661778825,10908502.6068345,13355603.5956765
1867.48409397597,10956294.4558989,13410949.6179057
1871.5615701637,11004190.7680213,13465864.674176
1875.63904635142,11052191.5432019,13525705.3065941
1879.71652253914,11100296.7814405,13583489.4282829
1883.79399872686,11148506.4827372,13639490.1818995
1887.87147491458,11196820.6470919,13703248.7371806
1891.9489511023,11245239.2745047,13761623.8995812
1896.02642729002,11293762.3649756,13819314.5206459
1900.10390347774,11342389.9185045,13878514.915077
1904.18137966546,11391121.9350915,13937296.0248187
1908.25885585318,11439958.4147365,13994126.6495767
1912.3363320409,11488899.3574397,14052067.7081007
1916.41380822862,11537944.7632008,14112195.9642911
1920.49128441634,11587094.6320201,14170514.2862331
1924.56876060406,11636348.9638974,14231535.0898344
1928.64623679178,11685707.7588328,14289327.1777711
1932.7237129795,11735171.0168262,14350848.8281581
1936.80118916722,11784738.7378777,14408339.7235084
1940.87866535494,11834410.9219873,14468351.9896596
1944.95614154266,11884187.5691549,14526801.304313
1949.03361773038,11934068.6793806,14585587.0901091
1953.1110939181,11984054.2526644,14643652.1712092
1957.18857010582,12034144.2890062,14705297.1396312
1961.26604629355,12084338.7884061,14764367.858264
1965.34352248127,12134637.7508641,14822358.1682403
1969.42099866899,12185041.1763801,14885553.8887135
1973.49847485671,12235549.0649542,14947143.7830995
1977.57595104443,12286161.4165863,15008136.9853503
1981.65342723215,12336878.2312765,15069744.1706105
1985.73090341987,12387699.5090248,15129671.9166283
1989.80837960759,12438625.2498311,15187079.5349811
1993.88585579531,12489655.4536956,15252952.0335083
1997.96333198303,12540790.120618,15313068.5875121
2002.04080817075,12592029.2505986,15376785.6508248
2006.11828435847,12643372.8436372,15437025.4427571
2010.19576054619,12694820.8997338,15502101.1564297
2014.27323673391,12746373.4188885,15563955.4520591
2018.35071292163,12798030.4011013,15625046.8705292
2022.42818910935,12849791.8463722,15688270.1238847
2026.50566529707,12901657.7547011,15750101.4285058
2030.58314148479,12953628.1260881,15811358.5597426
2034.66061767251,13005702.9605331,15872502.0499854
2038.73809386023,13057882.2580363,15932316.4323481
2042.81557004795,13110166.0185974,15990695.3820804
2046.89304623568,13162554.2422167,16052803.2669874
2050.9705224234,13215046.928894,16120821.3647412
2055.04799861112,13267644.0786293,16185426.9678523
2059.12547479884,13320345.6914228,16243615.6410935
2063.20295098656,13373151.7672743,16306770.7759834
2067.28042717428,13426062.3061838,16367311.9136642
2071.357903362,13479077.3081515,16430360.1088725
2075.43537954972,13532196.7731772,16490657.5651538
2079.51285573744,13585420.7012609,16551830.7662202
2083.59033192516,13638749.0924027,16616190.9673331
2087.66780811288,13692181.9466026,16680545.96376
