"r","theo","border"
1173.36406344653,4325292.06646386,5223139.84682365
1177.26228292642,4354079.28863665,5257549.4341704
1181.16050240631,4382961.99081666,5292126.11163504
1185.0587218862,4411940.17300387,5326687.11151107
1188.95694136609,4441013.83519829,5358512.20572326
1192.85516084598,4470182.97739991,5395371.47213534
1196.75338032587,4499447.59960875,5431128.60672084
1200.65159980576,4528807.70182478,5467853.91117779
1204.54981928564,4558263.28404803,5497718.19975595
1208.44803876553,4587814.34627848,5534113.42683348
1212.34625824542,4617460.88851614,5570009.68630809
1216.24447772531,4647202.910761,5607005.32249516
1220.1426972052,4677040.41301307,5645226.16353434
1224.04091668509,4706973.39527235,5682947.13142141
1227.93913616498,4737001.85753884,5721194.49091694
1231.83735564487,4767125.79981253,5759680.7892757
1235.73557512476,4797345.22209343,5798812.81456002
1239.63379460464,4827660.12438153,5834166.19599705
1243.53201408453,4858070.50667684,5871781.38682557
1247.43023356442,4888576.36897936,5908558.23744288
1251.32845304431,4919177.71128908,5946286.59570542
1255.2266725242,4949874.53360601,5979780.96550694
1259.12489200409,4980666.83593015,6017389.61725307
1263.02311148398,5011554.61826149,6058874.47652082
1266.92133096387,5042537.88060005,6091745.57070277
1270.81955044375,5073616.6229458,6125844.61956098
1274.71776992364,5104790.84529877,6165320.68312601
1278.61598940353,5136060.54765894,6205826.82346138
1282.51420888342,5167425.73002632,6247587.38193363
1286.41242836331,5198886.3924009,6283474.21838589
1290.3106478432,5230442.53478269,6325455.9976067
1294.20886732309,5262094.15717169,6363371.62665865
1298.10708680298,5293841.25956789,6399100.63346323
1302.00530628287,5325683.8419713,6436583.35671138
1305.90352576275,5357621.90438192,6472273.23526837
1309.80174524264,5389655.44679974,6513259.80680701
1313.69996472253,5421784.46922477,6552474.36277899
1317.59818420242,5454008.97165701,6591901.68393424
1321.49640368231,5486328.95409645,6630611.93116568
1325.3946231622,5518744.4165431,6667161.34088738
1329.29284264209,5551255.35899696,6706567.1057766
1333.19106212198,5583861.78145802,6745480.72192963
1337.08928160186,5616563.68392629,6785169.12070394
1340.98750108175,5649361.06640177,6827975.01081984
1344.88572056164,5682253.92888445,6866123.14504887
1348.78394004153,5715242.27137434,6905490.82584813
1352.68215952142,5748326.09387144,6945072.17834094
1356.58037900131,5781505.39637574,6984060.15448404
1360.4785984812,5814780.17888725,7024424.91135793
1364.37681796109,5848150.44140597,7063030.03641983
1368.27503744098,5881616.18393189,7098087.21500341
1372.17325692086,5915177.40646502,7135430.6163551
1376.07147640075,5948834.10900536,7179267.40104448
1379.96969588064,5982586.2915529,7223420.60989767
1383.86791536053,6016433.95410765,7270302.56748709
1387.76613484042,6050377.09666961,7310173.61828226
1391.66435432031,6084415.71923877,7359317.19728647
1395.5625738002,6118549.82181514,7400123.30067507
1399.46079328009,6152779.40439872,7445938.2137156
1403.35901275997,6187104.4669895,7486218.48938882
1407.25723223986,6221525.00958749,7527071.61261498
1411.15545171975,6256041.03219269,7560964.74467339
1415.05367119964,6290652.53480509,7604110.10439541
1418.95189067953,6325359.5174247,7647514.76157714
1422.85011015942,6360161.98005151,7688478.88313951
1426.74832963931,6395059.92268554,7729102.58513469
1430.6465491192,6430053.34532677,7771959.47871572
1434.54476859909,6465142.2479752,7809946.70312004
1438.44298807897,6500326.63063084,7849875.92707273
1442.34120755886,6535606.49329369,7894027.67159649
1446.23942703875,6570981.83596375,7935208.68150291
1450.13764651864,6606452.65864101,7990064.05595588
1454.03586599853,6642018.96132548,8029523.1679618
1457.93408547842,6677680.74401716,8080254.14853445
1461.83230495831,6713438.00671604,8122943.30855118
1465.7305244382,6749290.74942213,8159639.66636202
1469.62874391808,6785238.97213542,8195540.06499085
1473.52696339797,6821282.67485592,8241588.35097584
1477.42518287786,6857421.85758363,8280067.76638239
1481.32340235775,6893656.52031855,8318926.29790602
1485.22162183764,6929986.66306067,8360779.23916872
1489.11984131753,6966412.28581,8401250.08738052
1493.01806079742,7002933.38856653,8452985.96153342
1496.91628027731,7039549.97133028,8492740.62642202
1500.8144997572,7076262.03410122,8540892.33056547
1504.71271923708,7113069.57687938,8586128.48764464
1508.61093871697,7149972.59966474,8626064.30933212
1512.50915819686,7186971.10245731,8661815.26500823
1516.40737767675,7224065.08525709,8701185.8448695
1520.30559715664,7261254.54806407,8742341.61751191
1524.20381663653,7298539.49087825,8777646.80713109
1528.10203611642,7335919.91369965,8820479.70293643
1532.00025559631,7373395.81652825,8884622.61883287
1535.89847507619,7410967.19936406,8929574.93540899
1539.79669455608,7448634.06220707,8977804.42032203
1543.69491403597,7486396.4050573,9035746.69409222
1547.59313351586,7524254.22791472,9077071.91466857
1551.49135299575,7562207.53077936,9124012.37072356
1555.38957247564,7600256.3136512,9180419.39846308
1559.28779195553,7638400.57653025,9228202.95631724
1563.18601143542,7676640.3194165,9259044.29484614
1567.08423091531,7714975.54230997,9317701.70915452
1570.98245039519,7753406.24521063,9341267.79250064
1574.88066987508,7791932.42811851,9388705.28170941
1578.77888935497,7830554.09103359,9436910.9893669
1582.67710883486,7869271.23395587,9474585.63078989
1586.57532831475,7908083.85688537,9519770.1898006
1590.47354779464,7946991.95982207,9574433.0514991
1594.37176727453,7985995.54276598,9609298.57975344
1598.26998675442,8025094.60571709,9655605.13873268
1602.1682062343,8064289.14867541,9713136.47019604
1606.06642571419,8103579.17164094,9749873.23367265
1609.96464519408,8142964.67461367,9804771.50872746
1613.86286467397,8182445.65759362,9858789.2181158
1617.76108415386,8222022.12058076,9902735.58884822
1621.65930363375,8261694.06357512,9944290.59107919
1625.55752311364,8301461.48657668,9989344.14710189
1629.45574259353,8341324.38958544,10031191.100813
1633.35396207342,8381282.77260142,10076735.220346
1637.2521815533,8421336.6356246,10116178.5920334
1641.15040103319,8461485.97865498,10150263.1077523
1645.04862051308,8501730.80169258,10204925.9389563
1648.94683999297,8542071.10473738,10247768.1001998
1652.84505947286,8582506.88778939,10328454.0956406
1656.74327895275,8623038.1508486,10379513.8944154
1660.64149843264,8663664.89391502,10423067.212235
1664.53971791253,8704387.11698865,10474163.3898535
1668.43793739241,8745204.82006948,10545767.3051988
1672.3361568723,8786118.00315752,10616540.758728
1676.23437635219,8827126.66625277,10670130.1065991
1680.13259583208,8868230.80935522,10706907.8840325
1684.03081531197,8909430.43246488,10757493.7341911
1687.92903479186,8950725.53558175,10814260.8215384
1691.82725427175,8992116.11870582,10849057.7998558
1695.72547375164,9033602.1818371,10879625.5071637
1699.62369323152,9075183.72497559,10923190.6434003
1703.52191271141,9116860.74812128,10978502.6985507
1707.4201321913,9158633.25127418,11026172.4358587
1711.31835167119,9200501.23443429,11068171.2052375
1715.21657115108,9242464.6976016,11137265.7262637
1719.11479063097,9284523.64077612,11192713.5596446
1723.01301011086,9326678.06395785,11257235.8960722
1726.91122959075,9368927.96714678,11319884.0494279
1730.80944907064,9411273.35034292,11345098.80625
1734.70766855052,9453714.21354626,11423733.0657591
1738.60588803041,9496250.55675682,11468954.0014389
1742.5041075103,9538882.37997458,11529746.2392547
1746.40232699019,9581609.68319954,11564712.2805589
1750.30054647008,9624432.46643171,11600711.9643484
1754.19876594997,9667350.7296711,11651550.2436583
1758.09698542986,9710364.47291768,11707141.8468523
1761.99520490975,9753473.69617147,11762674.4970344
1765.89342438963,9796678.39943247,11816375.991477
1769.79164386952,9839978.58270068,11872425.5857695
1773.68986334941,9883374.24597609,11908975.901535
1777.5880828293,9926865.38925871,11971938.3444726
1781.48630230919,9970452.01254853,12024177.0888073
1785.38452178908,10014134.1158456,12089084.6991136
1789.28274126897,10057911.6991498,12134928.4183034
1793.18096074886,10101784.7624613,12173909.9451107
1797.07918022875,10145753.3057799,12209273.7990412
1800.97739970863,10189817.3291058,12261430.5063206
1804.87561918852,10233976.8324388,12295702.5877015
1808.77383866841,10278231.8157791,12369129.2587156
1812.6720581483,10322582.2791266,12421590.1024975
1816.57027762819,10367028.2224813,12477633.0837646
1820.46849710808,10411569.6458432,12527129.1162327
1824.36671658797,10456206.5492123,12587853.0537844
1828.26493606786,10500938.9325886,12630372.5919795
1832.16315554774,10545766.7959721,12716898.1374445
1836.06137502763,10590690.1393628,12788695.0934583
1839.95959450752,10635708.9627607,12839588.4984642
1843.85781398741,10680823.2661658,12888640.1077945
1847.7560334673,10726033.0495782,12930947.4345995
1851.65425294719,10771338.3129977,12967346.7448107
1855.55247242708,10816739.0564245,13014146.3940348
1859.45069190697,10862235.2798584,13057655.023715
1863.34891138686,10907826.9832996,13106889.8299297
1867.24713086674,10953514.166748,13135410.8681924
1871.14535034663,10999296.8302036,13173791.4685698
1875.04356982652,11045174.9736663,13235420.8722614
1878.94178930641,11091148.5971363,13306082.0355207
1882.8400087863,11137217.7006135,13378157.2180734
1886.73822826619,11183382.2840979,13427806.3349288
1890.63644774608,11229642.3475895,13477510.3576302
1894.53466722597,11275997.8910884,13538607.6034769
1898.43288670585,11322448.9145944,13585253.1101519
1902.33110618574,11368995.4181076,13639234.0287432
1906.22932566563,11415637.4016281,13675777.8716959
1910.12754514552,11462374.8651557,13728188.6888105
1914.02576462541,11509207.8086906,13762601.7759495
1917.9239841053,11556136.2322326,13800662.5143529
1921.82220358519,11603160.1357819,13836456.3411157
1925.72042306508,11650279.5193383,13886346.2216349
1929.61864254497,11697494.382902,13937663.3407674
1933.51686202485,11744804.7264729,13979928.9612026
1937.41508150474,11792210.550051,14029998.3336316
1941.31330098463,11839711.8536363,14068810.032579
1945.21152046452,11887308.6372288,14121221.0340446
1949.10973994441,11935000.9008285,14181941.7864247
1953.0079594243,11982788.6444354,14231424.5111395
1956.90617890419,12030671.8680496,14282879.3651238
1960.80439838408,12078650.5716709,14345154.3744988
1964.70261786396,12126724.7552994,14406844.8604033
1968.60083734385,12174894.4189352,14473555.4094301
1972.49905682374,12223159.5625781,14502895.0722477
1976.39727630363,12271520.1862283,14503099.859156
1980.29549578352,12319976.2898856,14544907.7734072
1984.19371526341,12368527.8735502,14604807.189626
1988.0919347433,12417174.937222,14644749.1400416
1991.99015422319,12465917.480901,14717710.0378375
1995.88837370308,12514755.5045872,14768305.4065203
