"r","theo","border","trans","iso"
0,0,0,0,0
2.87255859375,25.9231435550278,0,0,0
5.7451171875,103.692574220111,0,0,0
8.61767578125,233.308291995251,0,0,0
11.490234375,414.770296880445,0,0,0
14.36279296875,648.078588875696,0,0,0
17.2353515625,933.233167981002,0,0,0
20.10791015625,1270.23403419636,0,0,0
22.98046875,1659.08118752178,20.1139126346737,19.8375382625942,19.8375382625943
25.85302734375,2099.77462795725,40.2745836869407,39.6750765251885,39.6750765251885
28.7255859375,2592.31435550278,80.7682210536083,79.6901347742875,79.350153050377
31.59814453125,3136.70037015837,121.340895520615,119.875183885342,119.025229575566
34.470703125,3732.93267192401,212.760498091216,209.994060376792,208.29415175724
37.34326171875,4381.0112607997,334.990929332793,330.039235124089,327.319381332805
40.2158203125,5080.93613678546,514.647977945852,510.786960692856,506.735196209998
43.08837890625,5832.70729988126,793.22807093733,792.082304470236,785.050313449373
45.9609375,6636.32475008713,1285.53034216074,1272.26300345942,1251.23246262034
48.83349609375,7491.78848740304,1897.24838119168,1894.19631494001,1881.2157072407
51.7060546875,8399.09851182902,2691.16200888838,2681.02820061104,2643.42020907923
54.57861328125,9358.25482336505,3524.99306137405,3519.86748845992,3469.19777032179
57.451171875,10369.2574220111,4785.4809972083,4775.57672738195,4698.94236481768
60.32373046875,11432.1063077673,5981.09295833551,6001.18478694314,5931.12076901796
63.1962890625,12546.8014806335,7469.49228944392,7510.0957987643,7430.67274708232
66.06884765625,13713.3429406097,8857.1303413387,8889.0399564847,8770.19630298478
68.94140625,14931.730687696,10736.3379694069,10756.4548855103,10622.3565477622
71.81396484375,16201.9647218924,12883.026241577,12850.727651057,12681.71343683
74.6865234375,17524.0450431988,15109.0681191903,15103.8940416548,14906.1107372514
77.55908203125,18897.9716516153,17449.7386803769,17523.5809851768,17296.32142129
80.431640625,20323.7445471418,19410.9584361407,19474.307740361,19214.9828198996
83.30419921875,21801.3637297784,21594.155511887,21671.1972150943,21375.4819564805
86.1767578125,23330.8291995251,23670.1182008771,23799.6944318753,23469.7776503169
89.04931640625,24912.1409563818,26221.7741608175,26392.0775582539,26019.0569231356
91.921875,26545.2990003485,28629.667253493,28809.1411740922,28397.4751086436
94.79443359375,28230.3033314253,31032.5005499685,31258.2650177034,30837.0345117357
97.6669921875,29967.1539496122,33651.0254037373,33914.4275520963,33449.607231107
100.53955078125,31755.8508549091,35996.7701935618,36296.8247289096,35831.3231113088
