"r","theo","border","trans","iso"
0,0,0,0,0
1.45849609375,6.68282999622502,0,0,0
2.9169921875,26.7313199849001,0,0,0
4.37548828125,60.1454699660252,0,0,0
5.833984375,106.9252799396,0,0,0
7.29248046875,167.070749905626,0,0,0
8.7509765625,240.581879864101,0,0,0
10.20947265625,327.458669815026,0,0,0
11.66796875,427.701119758401,0,0,0
13.12646484375,541.309229694227,0,0,0
14.5849609375,668.282999622502,0,0,0
16.04345703125,808.622429543228,0,0,0
17.501953125,962.327519456403,0,0,0
18.96044921875,1129.39826936203,0,0,0
20.4189453125,1309.8346792601,0,0,0
21.87744140625,1503.63674915063,0,0,0
23.3359375,1710.80447903361,0,0,0
24.79443359375,1931.33786890903,64.6847743534397,63.2928237307016,62.4782919248663
26.2529296875,2165.23691877691,129.852270903547,126.623176559376,124.956583849733
27.71142578125,2412.50162863723,129.852270903547,126.623176559376,124.956583849733
29.169921875,2673.13199849001,130.0949854286,126.623176559376,124.956583849733
30.62841796875,2947.12802833523,195.1424781429,189.95352938805,187.434875774599
32.0869140625,3234.48971817291,195.1424781429,189.95352938805,187.434875774599
33.54541015625,3535.21706800304,261.166293449535,253.246353118751,249.913167699465
35.00390625,3849.31007782561,392.48581130245,379.832000580155,374.869751549198
36.46240234375,4176.76874764064,458.76244861592,443.954458081991,437.348043474064
37.9208984375,4517.59307744811,460.496900217493,443.954458081991,437.348043474064
39.37939453125,4871.78306724804,593.188782991202,571.421358186089,562.304627323797
40.837890625,5239.33871704042,727.765198904289,699.666273189762,687.26121117353
42.29638671875,5620.26002682524,860.086144159614,826.730076070485,812.217795023262
43.7548828125,6014.54699660252,992.407089414939,954.196976174583,937.174378872995
45.21337890625,6422.19962637224,1257.04897992559,1209.51978383257,1187.08754657246
46.671875,6843.21791613442,1587.8513430639,1528.26174490648,1499.47900619679
48.13037109375,7277.60186588905,1918.65370620222,1846.90081561955,1796.25089283991
49.5888671875,7725.35147563612,2200.02583117044,2101.80643628057,2046.16406053937
51.04736328125,8186.46674537565,2538.22557942749,2421.93721402137,2358.5555201637
52.505859375,8660.94767510763,2754.47249553701,2678.35774979775,2658.3431604366
53.96435546875,9148.79426483205,3102.36200716846,2998.99324539457,2970.73462006094
55.4228515625,9650.00651454893,3473.29659498208,3384.272898643,3362.84418211118
56.88134765625,10164.5844242583,3960.74689343542,3833.27762978288,3800.19222558524
58.33984375,10692.52799396,4665.02541927067,4538.17547893638,4520.947646737
59.79833984375,11233.8372236543,5298.68696791094,5112.77476786345,5083.2522740608
61.2568359375,11788.5121133409,6290.05420706847,6143.23072030973,6128.84505536319
62.71533203125,12356.5526630201,7427.75519571592,7235.22919617672,7209.42526569439
64.173828125,12937.9588726916,7993.75722346428,7751.6790002738,7709.25160109332
65.63232421875,13532.7307423557,8786.24177579048,8591.83399297088,8561.82451136123
67.0908203125,14140.8682720121,9371.99122750985,9237.13269593391,9218.02320245032
68.54931640625,14762.3714616611,9893.55552705274,9688.19779424395,9655.37124592438
70.0078125,15397.2403113024,10481.634002437,10272.8842564005,10223.6061501917
71.46630859375,16045.4748209363,11681.0136443473,11437.8454439813,11364.7463504268
72.9248046875,16707.0749905626,13024.1050157749,12925.8557664809,12891.8080970002
74.38330078125,17382.0408201813,13759.1152722788,13573.6287264277,13516.5910162489
75.841796875,18070.3723097925,14277.9902228581,14155.8075583229,14105.5106552412
77.30029296875,18772.0694593961,15286.8191632928,15128.5047035491,15077.9295631632
78.7587890625,19487.1322689922,16306.0738074985,16103.4638987163,16048.3498793843
80.21728515625,20215.5607385807,17011.1753431244,16881.3781773601,16871.6448265044
81.67578125,20957.3548681617,17859.9657968354,17853.8549750564,17884.2783931641
83.13427734375,21712.5146577351,18746.8596237654,18764.7498940143,18818.8817829336
84.5927734375,22481.040107301,20003.1037149656,20001.0633979589,20037.2733283465
86.05126953125,23262.9312168593,21195.3105889641,21171.2087063321,21176.0169970809
87.509765625,24058.1879864101,22341.0030532324,22278.8112084765,22253.9468069474
88.96826171875,24866.8104159533,23307.6810699588,23260.5379875413,23241.0705678612
90.4267578125,25688.798505489,24166.9504181601,24045.6179422989,23990.8100709595
91.88525390625,26524.1522550171,25848.6506042833,25737.2543139125,25727.8233294186
93.34375,27372.8716645377,27199.0771165876,27108.8129731273,27114.2869886564
94.80224609375,28234.9567340507,28880.0071387141,28672.7477019226,28613.7659948532
96.2607421875,29110.4074635562,30576.7075581136,30303.6552267552,30235.1248608439
97.71923828125,29999.2238530541,31544.6531196209,31348.9809776809,31296.7401299401
99.177734375,30901.4059025445,32652.6846403023,32329.5804479398,32233.9145088131
100.63623046875,31816.9536120273,33487.1856360317,33244.8773147081,33135.714469671
102.0947265625,32745.8669815026,34800.4086021505,34491.4813494488,34323.1206410368
103.55322265625,33688.1460109703,36152.9454910997,35733.3128441907,35515.2357839776
105.01171875,34643.7907004305,37039.6754003902,36652.813219003,36427.2686963823
106.47021484375,35612.8010498831,38515.8856304985,38099.7462704854,37809.8137314098
107.9287109375,36595.1770593282,39766.6402737048,39349.4549939211,39032.8057118218
109.38720703125,37590.9187287657,40919.9719792236,40536.3858729349,40252.1040177229
110.845703125,38600.0260581957,42099.6468470931,41592.2404365059,41251.7566885208
112.30419921875,39622.4990476181,43537.5324639671,42914.0439527667,42555.4225384192
113.7626953125,40658.337697033,45158.5601989362,44433.0721883866,44060.3003682987
115.22119140625,41707.5420064404,46125.5415739711,45485.7055514188,45084.3632592976
116.6796875,42770.1119758401,47100.5530218762,46610.7745206756,46276.6300621296
118.13818359375,43846.0476052324,47794.0676581483,47404.9717995826,47036.9938784044
119.5966796875,44935.348894617,48954.5878058452,48658.0612563128,48337.7904176173
121.05517578125,46038.0158439942,50464.3669209059,50179.8724693558,49852.8517897478
122.513671875,47154.0484533638,51442.4340665776,51301.8610768692,50972.343738548
123.97216796875,48283.4467227258,52845.0649143767,52624.2520772171,52282.9694315309
125.4306640625,49426.2106520803,54294.7293946025,54009.1703098106,53660.150351658
126.88916015625,50582.3402414272,55451.2005199102,55405.2003191992,55100.6051746841
128.34765625,51751.8354907666,57501.3373922951,57727.1918878956,57440.2531009655
